BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,5.271355877514913,19920930,6292390,16698588,MASSACHUSETTS,880242,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,63.62623594282343,17920101,15818346,14_19920930
NM,3.8672694978201196,19920930,314112,346808,MASSACHUSETTS,13412,DURFEE ATTLEBORO BANK,FALL RIVER,19921001,20,90.5723051371364,18870316,333396,20_19920930
NM,76.37096774193549,19920930,100,4960,MASSACHUSETTS,3788,EASTERN BANK&TRUST CO,SALEM,20021122,28,2.0161290322580645,18030101,1172,28_19920930
NM,9.947682423129876,19920930,285810,326850,ARKANSAS,32514,BANK OF BENTONVILLE,BENTONVILLE,20020307,100,87.44378155117026,19310225,294336,100_19920930
NM,7.979682123545798,19920930,49469,54927,ARKANSAS,4383,BANK OF PRESCOTT,PRESCOTT,20191109,101,90.06317475922589,19040810,50544,101_19920930
NM,7.496752123970728,19920930,95263,106993,ARKANSAS,8021,SECURITY BANK,PARAGOULD,19960201,102,89.03666595010888,19310205,98972,102_19920930
SM,9.2308244886231,19920930,50065,55683,ARKANSAS,5140,RIVER VALLEY BANK&TRUST,LAVACA,19990604,103,89.91074475153997,19100505,50543,103_19920930
NM,8.716489825208878,19920930,34544,39018,ARKANSAS,3401,COMMERCIAL BANK AT ALMA,ALMA,19991022,104,88.53349736019274,19090101,35617,104_19920930
NM,8.276182726955714,19920930,31343,34412,ARKANSAS,2848,BANK OF CAVE CITY,CAVE CITY,99991231,105,91.0815994420551,19060701,31564,105_19920930
NM,9.612788932006074,19920930,21065,23708,ARKANSAS,2279,MERCHANTS&PLANTERS BANK,CLARENDON,99991231,107,88.85186434958663,18900101,21429,107_19920930
NM,8.520418173155077,19920930,31720,35679,ARKANSAS,3040,BANK OF ELKINS,ELKINS,20081124,108,88.90383699094706,19120601,32639,108_19920930
NM,9.213279615228458,19920930,28900,32019,ARKANSAS,2950,HORATIO STATE BANK,HORATIO,99991231,109,90.25890877291609,19050505,29069,109_19920930
NM,7.200407955124937,19920930,36162,39220,ARKANSAS,2824,NEWTON COUNTY BANK,JASPER,99991231,110,92.20295767465578,19030303,36396,110_19920930
NM,10.126945687714569,19920930,742494,832482,CALIFORNIA,84305,SANTA MONICA BANK,SANTA MONICA,19980127,114,89.19039690948273,19280203,748177,114_19920930
NM,6.827181374987563,19920930,46458,50255,FLORIDA,3431,BANK OF MADISON COUNTY,MADISON,19951229,127,92.44453288230027,19050805,46824,127_19920930
