BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,8.02673275259495,20020630,254800,361953,MAINE,29053.0,UNION TRUST CO,ELLSWORTH,,9,70.39588012808294,19070101,332900,9_20020630
SM,6.083857515566592,20020630,18702060,73642964,MASSACHUSETTS,4480333.0,STATE STREET BANK&TRUST CO,BOSTON,99991231.0,14,64.09074871022301,17920101,69162631,14_20020630
NM,55.56477715993029,20020630,100,12049,MASSACHUSETTS,6695.0,EASTERN BANK&TRUST CO,SALEM,20021122.0,28,0.8299443937256203,18030101,5354,28_20020630
SM,7.098929774858448,20020630,396581,492046,ALABAMA,34930.0,AUBURNBANK,AUBURN,99991231.0,35,80.59835869004117,19070103,457116,35_20020630
NM,10.535744083551734,20020630,163482,203754,ALABAMA,21467.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231.0,39,80.23498925174475,18700101,182287,39_20020630
NM,15.845351394484341,20020630,79668,102762,ALABAMA,16283.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231.0,41,77.52671220879314,19040504,86479,41_20020630
NM,7.301436360708288,20020630,115673,130399,ALABAMA,9521.0,MERCHANTS BANK,HANCEVILLE,20220105.0,46,88.70696861172249,19070101,120878,46_20020630
NM,10.724057079859008,20020630,264821,322005,ALABAMA,34532.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701.0,47,82.24126954550395,19060106,287473,47_20020630
NM,6.706207987346777,20020630,23252,25290,ALABAMA,1696.0,BANK OF EVERGREEN,EVERGREEN,99991231.0,49,91.94147884539343,19320901,23594,49_20020630
NM,7.540065534703605,20020630,67271,83925,ALABAMA,6328.0,COMMUNITY SPIRIT BANK,RED BAY,99991231.0,50,80.15609174858504,19080317,77597,50_20020630
NM,9.137432244723183,20020630,79323,95749,ALABAMA,8749.0,BANK OF VERNON,VERNON,99991231.0,51,82.84472944887152,19111111,87000,51_20020630
NM,17.461499881991976,20020630,93932,135584,ALABAMA,23675.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231.0,52,69.2795610101487,19200522,111909,52_20020630
NM,8.628545777657527,20020630,140548,162623,ALABAMA,14032.0,PEOPLES COMMUNITY BANK,COLUMBIA,20050413.0,53,86.42565934707883,19121021,148591,53_20020630
NM,10.699246321330303,20020630,136351,167180,ALABAMA,17887.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231.0,54,81.55939705706425,19090310,149293,54_20020630
