BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,6.214705331094821,19981231,10852862,43184638,MASSACHUSETTS,2683798.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,63.945042216169554,17920101,40500840,14_19981231
NM,58.62162162162162,19981231,100,11100,MASSACHUSETTS,6507.0,EASTERN BANK&TRUST CO,SALEM,20021122,28,0.9009009009009009,18030101,4593,28_19981231
SM,8.681554072201077,19981231,233691,305314,ALABAMA,26506.0,AUBURNBANK,AUBURN,99991231,35,76.541200207,19070103,278808,35_19981231
NM,10.010826464395544,19981231,127680,150557,ALABAMA,15072.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,84.80509043086671,18700101,135485,39_19981231
NM,12.391560246505692,19981231,84759,101093,ALABAMA,12527.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,83.84260037786989,19040504,88566,41_19981231
NM,17.15863973761436,19981231,9549,11586,ALABAMA,1988.0,BANK OF BERRY,BERRY,20020401,43,82.41843604350078,19110101,9598,43_19981231
NM,13.157797535815108,19981231,157269,189515,ALABAMA,24936.0,JACOBS BANK,SCOTTSBORO,19991105,45,82.98498799567317,19090101,164579,45_19981231
NM,6.966659488243701,19981231,93441,102158,ALABAMA,7117.0,MERCHANTS BANK,HANCEVILLE,20220105,46,91.46713913741459,19070101,95041,46_19981231
NM,10.368920474559776,19981231,244273,275371,ALABAMA,28553.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701,47,88.70687182019893,19060106,246818,47_19981231
NM,8.907292659675882,19981231,15062,16784,ALABAMA,1495.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,89.74022878932317,19320901,15289,49_19981231
NM,6.87556551337843,19981231,83546,92836,ALABAMA,6383.0,COMMUNITY SPIRIT BANK,RED BAY,99991231,50,89.99310612262484,19080317,86453,50_19981231
NM,9.800866258187197,19981231,59992,75728,ALABAMA,7422.0,BANK OF VERNON,VERNON,99991231,51,79.22036763152335,19111111,68306,51_19981231
NM,15.292146767998693,19981231,81127,122370,ALABAMA,18713.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,66.29647789490888,19200522,103657,52_19981231
NM,7.573328773662199,19981231,127963,140361,ALABAMA,10630.0,PEOPLES COMMUNITY BANK,COLUMBIA,20050413,53,91.16706207564779,19121021,129731,53_19981231
NM,10.042079096722023,19981231,109112,133558,ALABAMA,13412.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,81.69634166429566,19090310,120146,54_19981231
NM,8.31805073821579,19981231,541788,601992,ALABAMA,50074.0,COMMUNITY BANK,BLOUNTSVILLE,20061107,57,89.99920264721126,19230723,551918,57_19981231
NM,8.189316991454442,19981231,152834,188636,ALABAMA,15448.0,UNITED BANK,ATMORE,99991231,58,81.02058991920948,19040104,173188,58_19981231
NM,13.540100660173868,19981231,78734,91794,ALABAMA,12429.0,CITIZENS BANK,GENEVA,20130101,59,85.77249057672614,19010101,79365,59_19981231
N,12.353605253406183,19981231,100248,116039,ALABAMA,14335.0,FIRST NATIONAL BANK,BREWTON,20031101,60,86.39164418859177,19120205,101704,60_19981231
NM,16.798584140406074,19981231,16833,20341,ALABAMA,3417.0,BANK OF PARRISH,PARRISH,20020509,63,82.75404355734723,19190519,16924,63_19981231
NM,11.90665605940069,19981231,39163,45252,ALABAMA,5388.0,PEACHTREE BANK,MAPLESVILLE,20140228,68,86.54424113851321,19190919,39864,68_19981231
NM,11.701054562127466,19981231,28784,32715,ALABAMA,3828.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,99991231,70,87.98410515054258,19070823,28887,70_19981231
