BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,9.119095093039636,20130331,55878350,214099182,MASSACHUSETTS,19523908.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,74.38461768620863,17920101,194345274,14_20130331
SM,9.913415991509849,20130331,660409,772660,ALABAMA,76597.0,AUBURNBANK,AUBURN,99991231,35,85.47213522118396,19070103,696063,35_20130331
NM,10.322302721754454,20130331,220970,255350,ALABAMA,26358.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,86.5361268846681,18700101,228992,39_20130331
NM,15.426901147544928,20130331,124023,166268,ALABAMA,25650.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,74.59222460124619,19040504,140618,41_20130331
NM,8.957211135707839,20130331,223906,247097,ALABAMA,22133.0,MERCHANTS BANK OF ALABAMA,CULLMAN,20220105,46,90.61461693181221,19070101,224964,46_20130331
NM,13.753152780649163,20130331,283815,362775,ALABAMA,49893.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701,47,78.23444283646889,19060106,312882,47_20130331
NM,9.707912274803727,20130331,45467,50567,ALABAMA,4909.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,89.91437103249154,19320901,45658,49_20130331
NM,9.359812543392733,20130331,121074,138272,ALABAMA,12942.0,COMMUNITY SPIRIT BANK,RED BAY,99991231,50,87.56219625086786,19080317,125330,50_20130331
NM,13.673660883627145,20130331,127501,150267,ALABAMA,20547.0,BANK OF VERNON,VERNON,99991231,51,84.84963431758136,19111111,129720,51_20130331
NM,22.590556601672436,20130331,134848,197556,ALABAMA,44629.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,68.25811415497378,19200522,152927,52_20130331
NM,11.158865877262421,20130331,211376,241279,ALABAMA,26924.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,87.60646388620643,19090310,214355,54_20130331
NM,9.90225643791731,20130331,438202,489444,ALABAMA,48466.0,UNITED BANK,ATMORE,99991231,58,89.53056938076675,19040104,440978,58_20130331
