BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,10.389414626984697,20100331,21624845,149611355,MASSACHUSETTS,15543744.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,63.375294609155844,17920101,134067611,14_20100331
SM,7.730541858155056,20100331,609319,787254,ALABAMA,60859.0,AUBURNBANK,AUBURN,99991231,35,77.39801893670912,19070103,726395,35_20100331
NM,9.653167894016825,20100331,202433,240491,ALABAMA,23215.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,84.17487556706904,18700101,217276,39_20100331
NM,16.608277829319967,20100331,104263,144434,ALABAMA,23988.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,72.18729661990943,19040504,120446,41_20100331
NM,7.283851411022445,20100331,217591,251378,ALABAMA,18310.0,MERCHANTS BANK OF ALABAMA,CULLMAN,20220105,46,86.55928521986809,19070101,233068,46_20100331
NM,11.84187574906736,20100331,283037,355442,ALABAMA,42091.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701,47,79.62958794965141,19060106,313351,47_20100331
NM,6.815149933298533,20100331,46536,51723,ALABAMA,3525.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,89.97157937474624,19320901,48198,49_20100331
NM,7.416787914713225,20100331,94746,111342,ALABAMA,8258.0,COMMUNITY SPIRIT BANK,RED BAY,99991231,50,85.09457347631621,19080317,103084,50_20100331
NM,10.26274396863023,20100331,155157,180556,ALABAMA,18530.0,BANK OF VERNON,VERNON,99991231,51,85.93289616517868,19111111,162026,51_20100331
NM,16.419597568744283,20100331,132587,208781,ALABAMA,34281.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,63.50529981176448,19200522,174500,52_20100331
NM,10.695015627570324,20100331,213863,243160,ALABAMA,26006.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,87.95155453199538,19090310,217154,54_20100331
NM,10.033716589200054,20100331,418453,470095,ALABAMA,47168.0,UNITED BANK,ATMORE,99991231,58,89.0145608866293,19040104,422927,58_20100331
NM,15.337740384615383,20100331,140292,166400,ALABAMA,25522.0,CITIZENS BANK,GENEVA,20130101,59,84.31009615384616,19010101,140878,59_20100331
NM,9.468787288353194,20100331,55862,66207,ALABAMA,6269.0,PEACHTREE BANK,MAPLESVILLE,20140228,68,84.37476399776459,19190919,59938,68_20100331
NM,13.136118462930083,20100331,51694,59698,ALABAMA,7842.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,99991231,70,86.59251566216624,19070823,51856,70_20100331
SM,12.941062427297403,20100331,132872,154740,ALABAMA,20025.0,CENTRAL STATE BANK,CALERA,99991231,72,85.86790745767094,19160205,134715,72_20100331
NM,14.427041459041837,20100331,185733,232591,ALABAMA,33556.0,BANKSOUTH,DOTHAN,99991231,77,79.85390664299135,19280101,199035,77_20100331
SM,13.778398995522496,20100331,104011,126633,ARKANSAS,17448.0,WARREN BANK&TRUST CO,WARREN,99991231,81,82.1357781936778,19011231,109185,81_20100331
NM,9.81455790865541,20100331,153890,184532,ARKANSAS,18111.0,CALHOUN COUNTY BANK,HAMPTON,99991231,88,83.3947499620662,19071008,166421,88_20100331
NM,10.659506204764755,20100331,536708,665134,ARKANSAS,70900.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,99991231,89,80.69171024184601,19330818,594234,89_20100331
NM,9.984797084226809,20100331,134850,150629,ARKANSAS,15040.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,99991231,90,89.52459353776497,19130101,135589,90_20100331
SM,8.900263654314996,20100331,145517,181298,ARKANSAS,16136.0,ALLIED BANK,MULBERRY,20160923,91,80.26398526183411,19020304,165162,91_20100331
NM,9.348397785487373,20100331,283817,314471,ARKANSAS,29398.0,DELTA TRUST&BANK,PARKDALE,20141025,92,90.2522013158606,19100201,285073,92_20100331
NM,7.967166523316256,20100331,45102,53482,ARKANSAS,4261.0,RIVERSIDE BANK,SPARKMAN,99991231,93,84.33117684454584,19160101,49221,93_20100331
NM,10.217967482890938,20100331,90441,101116,ARKANSAS,10332.0,FIRST STATE BANK OF WARREN,WARREN,99991231,94,89.44281814945212,18900101,90785,94_20100331
NM,19.286437185255636,20100331,65867,82011,ARKANSAS,15817.0,BANK OF DELIGHT,DELIGHT,99991231,99,80.31483581470779,19110616,66194,99_20100331
NM,13.175053861629118,20100331,60141,70087,ARKANSAS,9234.0,BANK OF PRESCOTT,PRESCOTT,20191109,101,85.80906587526931,19040810,60853,101_20100331
NM,10.837928229232578,20100331,80259,99567,ARKANSAS,10791.0,BANK OF CAVE CITY,CAVE CITY,99991231,105,80.60803278194582,19060701,88776,105_20100331
NM,10.39765002913187,20100331,36705,41192,ARKANSAS,4283.0,MERCHANTS&PLANTERS BANK,CLARENDON,99991231,107,89.10710817634492,18900101,36910,107_20100331
NM,10.115019046562374,20100331,97057,108156,ARKANSAS,10940.0,HORATIO STATE BANK,HORATIO,99991231,109,89.73797107881208,19050505,97216,109_20100331
NM,10.756713737966255,20100331,2261669,3006857,ARKANSAS,323439.0,BANK OF THE OZARKS,LITTLE ROCK,99991231,110,75.21704557283569,19030303,2679962,110_20100331
N,9.173932052082261,20100331,1764267,2118034,FLORIDA,194307.0,SEACOAST NATIONAL BANK,STUART,99991231,131,83.29738804948363,19330101,1923727,131_20100331
NM,9.294759420050735,20100331,168640,193948,FLORIDA,18027.0,PERKINS STATE BANK,WILLISTON,20130118,134,86.95114154309402,19130801,175921,134_20100331
NM,8.480835984302637,20100331,199164,220674,GEORGIA,18715.0,CENTURY BANK&TRUST,MILLEDGEVILLE,99991231,147,90.25258979308845,18980101,201959,147_20100331
NM,11.222734466386845,20100331,195080,232528,GEORGIA,26096.0,BANK OF MADISON,MADISON,99991231,148,83.89527282735843,18900101,206432,148_20100331
NM,14.43000753057053,20100331,71310,83659,GEORGIA,12072.0,BANK OF HAZLEHURST,HAZLEHURST,99991231,149,85.23888643182444,19060101,71587,149_20100331
NM,3.1759168617273703,20100331,369694,436189,GEORGIA,13853.0,HABERSHAM BANK,CLARKESVILLE,20110218,151,84.75546150865794,19040513,422336,151_20100331
NM,11.465654533143876,20100331,92134,104861,GEORGIA,12023.0,BANK OF ALAPAHA,ALAPAHA,99991231,155,87.86298051706545,19050325,92838,155_20100331
NM,8.157041092347319,20100331,84891,92791,GEORGIA,7569.0,MONROE COUNTY BANK,FORSYTH,20140731,156,91.48624327790411,19081015,85222,156_20100331
NM,10.139585113755704,20100331,201266,235197,GEORGIA,23848.0,EXCHANGE BANK,MILLEDGEVILLE,99991231,160,85.57337040863617,19030601,211349,160_20100331
N,8.777537548754122,20100331,241163,278438,GEORGIA,24440.0,FIRST NB OF GRIFFIN,GRIFFIN,99991231,169,86.61281865262643,19330512,253998,169_20100331
NM,11.476348642767151,20100331,23148,26193,GEORGIA,3006.0,PEOPLES BANK OF TALBOTTON,TALBOTTON,99991231,170,88.37475661436261,18910101,23187,170_20100331
NM,9.987729117052252,20100331,819635,935548,GEORGIA,93440.0,UNITED BANK,ZEBULON,99991231,172,87.61014934562417,19050131,842108,172_20100331
NM,5.317517702204049,20100331,151557,160432,GEORGIA,8531.0,PEOPLES BANK,COVINGTON,20150206,173,94.46806123466641,19100101,151901,173_20100331
NM,10.6066237602457,20100331,90892,102238,GEORGIA,10844.0,COMMERCIAL BANK,CRAWFORD,99991231,175,88.90236506973923,19240905,91394,175_20100331
NM,7.267944086697032,20100331,67734,76404,GEORGIA,5553.0,TALBOT STATE BANK,WOODLAND,99991231,178,88.6524265745249,19071125,70852,178_20100331
NM,3.1428760833908935,20100331,411231,467629,GEORGIA,14697.0,PEOPLES BANK,WINDER,20100917,182,87.93958458521605,19261030,452932,182_20100331
NM,13.225647175001765,20100331,84594,99239,GEORGIA,13125.0,MERCHANTS&CITIZENS BANK,MCRAE,99991231,183,85.24269692358851,19290223,86114,183_20100331
NM,8.57947195358936,20100331,435447,526431,GEORGIA,45165.0,COMMERCIAL BANK,THOMASVILLE,20100601,190,82.7168232873824,19160722,481266,190_20100331
NM,8.7187164156211,20100331,847832,1004001,GEORGIA,87536.0,HERITAGE BANK,HINESVILLE,20190901,193,84.4453342177946,19111115,916465,193_20100331
NM,12.874450327559902,20100331,48260,55715,INDIANA,7173.0,CITIZENS EXCHANGE BANK,FAIRMOUNT,20160401,195,86.61940231535493,18930715,48542,195_20100331
NM,9.796248418912953,20100331,214155,269593,INDIANA,26410.0,ALLIANCE BANK,FRANCESVILLE,99991231,197,79.4364096990649,19300703,243182,197_20100331
NM,13.537186045564948,20100331,123803,147394,INDIANA,19953.0,TRI-COUNTY BANK&TRUST CO,ROACHDALE,99991231,210,83.99459950879954,18921007,127441,210_20100331
SM,12.832307380098761,20100331,178403,221745,IOWA,28455.0,WASHINGTON STATE BANK,WASHINGTON,99991231,214,80.45412523393989,19320418,193290,214_20100331
NM,9.451275463387777,20100331,34291,38143,IOWA,3605.0,BUFFALO SAVINGS BANK,BUFFALO,20140915,219,89.90116141887108,19090401,34538,219_20100331
NM,11.48262082051577,20100331,30679,34783,IOWA,3994.0,MANSON STATE BANK,MANSON,20220514,223,88.2011327372567,19330101,30789,223_20100331
NM,10.264087210194994,20100331,22927,26052,IOWA,2674.0,PEOPLES SAVINGS BANK,CRAWFORDSVILLE,20220912,225,88.00475971134654,19121017,23378,225_20100331
NM,7.2858689664342835,20100331,84250,105286,IOWA,7671.0,GUTHRIE COUNTY STATE BANK,PANORA,99991231,226,80.02013563056816,19311017,97615,226_20100331
NM,10.233275376718,20100331,399460,483120,IOWA,49439.0,AMERICAN STATE BANK,SIOUX CENTER,99991231,228,82.68339128994867,19130901,433681,228_20100331
NM,8.48253771972761,20100331,98853,116451,IOWA,9878.0,COMMUNITY STATE BANK,SPENCER,99991231,230,84.88806450781874,19140101,106573,230_20100331
SM,9.526575660760964,20100331,88613,103290,IOWA,9840.0,COMMERCIAL SAVINGS BANK,CARROLL,99991231,231,85.79049278729791,19170101,93450,231_20100331
NM,19.62336114421931,20100331,59534,83900,IOWA,16464.0,SOLON STATE BANK,SOLON,99991231,232,70.95828367103695,19320317,67436,232_20100331
NM,18.35689434406405,20100331,62250,77317,IOWA,14193.0,POCAHONTAS STATE BANK,POCAHONTAS,99991231,234,80.51269449150898,19260701,63124,234_20100331
NM,8.284610190918102,20100331,55918,69611,IOWA,5767.0,SECURITY STATE BANK,SUTHERLAND,99991231,235,80.32925830687678,19310101,63844,235_20100331
NM,7.476674969392494,20100331,42377,47374,IOWA,3542.0,FIRST STATE BANK OF MAPLETON,MAPLETON,20120423,236,89.45202009541099,18890101,43832,236_20100331
NM,9.187467437124047,20100331,149454,168904,IOWA,15518.0,RACCOON VALLEY BANK,PERRY,99991231,245,88.48458295836689,19270101,153386,245_20100331
NM,9.77705142503782,20100331,70744,90559,IOWA,8854.0,STATE SAVINGS BANK,WEST DES MOINES,99991231,248,78.11923718238938,18940704,81705,248_20100331
SM,9.286009079653322,20100331,43695,48460,IOWA,4500.0,COLUMBUS JUNCTION STATE BANK,COLUMBUS JUNCTIO,20151101,249,90.16714816343377,19270101,43960,249_20100331
NM,15.639924826290109,20100331,47677,57999,IOWA,9071.0,VALLEY BANK&TRUST,MAPLETON,99991231,251,82.203141433473,18781003,48928,251_20100331
SM,22.651540805960042,20100331,36344,59060,IOWA,13378.0,PINNACLE BANK,MARSHALLTOWN,99991231,252,61.537419573315276,19270505,45682,252_20100331
NM,8.547242483669352,20100331,278295,354395,IOWA,30291.0,LUANA SAVINGS BANK,LUANA,99991231,253,78.52678508443968,19080801,324104,253_20100331
NM,10.35792189345682,20100331,123427,137991,IOWA,14293.0,FIRST WHITNEY BANK&TRUST,ATLANTIC,99991231,254,89.44568848693031,19070101,123698,254_20100331
NM,8.726523133302793,20100331,91309,109150,IOWA,9525.0,FARMERS&MERCHANTS SB,WAUKON,20190401,255,83.65460375629867,19251204,99625,255_20100331
NM,21.150852339067487,20100331,40200,51388,IOWA,10869.0,MELVIN SAVINGS BANK,MELVIN,20210701,256,78.22838016657585,19120101,40518,256_20100331
NM,7.811892045859146,20100331,1438531,1755375,KENTUCKY,137128.0,STOCK YARDS BANK&TRUST CO,LOUISVILLE,99991231,258,81.95006764936267,19040601,1618247,258_20100331
NM,10.830570499186788,20100331,102484,127888,KENTUCKY,13851.0,CITIZENS BANK,MOUNT VERNON,99991231,262,80.13574377580383,19040101,114037,262_20100331
N,8.709478986524912,20100331,77865,86159,KENTUCKY,7504.0,FARMERS NATIONAL BANK,WALTON,20120409,264,90.37361157859307,19310901,78655,264_20100331
NM,26.37000700770848,20100331,51176,71350,KENTUCKY,18815.0,DEPOSIT BANK OF CARLISLE,CARLISLE,20181207,266,71.72529782761036,18660101,52535,266_20100331
NM,22.999802669688155,20100331,120678,157097,KENTUCKY,36132.0,KENTUCKY-FARMERS BK CATLETTS,CATLETTSBURG,99991231,267,76.81750765450646,19310101,120965,267_20100331
NM,9.580252992245143,20100331,115787,138107,KENTUCKY,13231.0,MORGANTOWN BANK&TRUST CO INC,MORGANTOWN,99991231,275,83.83861788323547,18800901,124876,275_20100331
NM,8.391138420180976,20100331,104784,124989,KENTUCKY,10488.0,HYDEN CITIZENS BANK,HYDEN,99991231,281,83.83457744281498,19040901,114501,281_20100331
NM,7.802217889349257,20100331,53257,65648,KENTUCKY,5122.0,AUBURN BANKING CO,AUBURN,99991231,284,81.12509139653912,19290101,60526,284_20100331
NM,9.648749323805939,20100331,392524,486177,KENTUCKY,46910.0,COMMUNITY FINL SERVICES BK,BENTON,99991231,287,80.73685098225543,18900101,439267,287_20100331
NM,9.328163123039387,20100331,40252,45904,KENTUCKY,4282.0,FARMERS&TRADERS BK CAMPTON,CAMPTON,99991231,288,87.68734750784245,19020101,41622,288_20100331
NM,13.779183410832008,20100331,135305,164734,KENTUCKY,22699.0,BANK OF HINDMAN,HINDMAN,99991231,289,82.13544259230031,19030101,142035,289_20100331
NM,19.790553688307096,20100331,112613,141325,KENTUCKY,27969.0,JACKSON COUNTY BANK,MC KEE,99991231,291,79.68370776578809,19041005,113356,291_20100331
NM,8.142063637394163,20100331,524924,573405,KENTUCKY,46687.0,MONTICELLO BANKING CO,MONTICELLO,99991231,292,91.54506849434519,18950101,526718,292_20100331
NM,10.137147048038136,20100331,172665,204525,KENTUCKY,20733.0,BANK OF EDMONSON COUNTY,BROWNSVILLE,99991231,296,84.42244224422443,19250101,183792,296_20100331
NM,13.729676702684767,20100331,56181,69317,KENTUCKY,9517.0,LEWISBURG BANKING CO,LEWISBURG,99991231,297,81.0493818255262,18940210,59800,297_20100331
NM,11.106781268611174,20100331,104736,136007,KENTUCKY,15106.0,BANK OF MCCREARY COUNTY,WHITLEY CITY,99991231,303,77.00780106906262,19060101,120901,303_20100331
NM,17.226116525142,20100331,37999,52641,KENTUCKY,9068.0,CLINTON BANK,CLINTON,99991231,304,72.18517885298532,18870901,43572,304_20100331
NM,8.816709331557862,20100331,157734,174226,LOUISIANA,15361.0,BANK OF ZACHARY,ZACHARY,99991231,306,90.53413382617978,19040101,158865,306_20100331
NM,10.267011006306735,20100331,77855,90221,LOUISIANA,9263.0,LANDMARK BANK,CLINTON,99991231,307,86.29365668746745,18971101,80958,307_20100331
NM,10.233336973535728,20100331,122670,137355,LOUISIANA,14056.0,HIGHLANDS BANK,JACKSON,20171201,310,89.30872556514143,19040101,123299,310_20100331
NM,7.940672046092059,20100331,311487,462379,LOUISIANA,36716.0,AMERICAN GATEWAY BANK,BATON ROUGE,20150401,313,67.36616498586658,19050101,425663,313_20100331
NM,13.02090267607509,20100331,32455,37555,LOUISIANA,4890.0,MER ROUGE STATE BANK,MER ROUGE,99991231,314,86.4199174544002,19030101,32665,314_20100331
NM,9.052471222825876,20100331,112729,128661,MISSISSIPPI,11647.0,HOLMES COUNTY BANK&TRUST CO,LEXINGTON,99991231,321,87.61707121816245,19320101,117014,321_20100331
NM,8.311051313929527,20100331,301857,352302,MISSISSIPPI,29280.0,CITIZENS BANK,COLUMBIA,99991231,324,85.6813188684708,19140715,323022,324_20100331
NM,9.729398283106491,20100331,88297,99482,MISSISSIPPI,9679.0,MERCHANTS&PLANTERS BANK,RAYMOND,99991231,327,88.75676001688748,19060201,89802,327_20100331
NM,11.664822424437352,20100331,675232,861239,MISSISSIPPI,100462.0,PEOPLES BANK BILOXI MS,BILOXI,99991231,340,78.40239468951128,18960413,760777,340_20100331
SM,9.793822601860509,20100331,52468,63101,MONTANA,6180.0,WESTERN BANK OF WOLF POINT,WOLF POINT,20200101,341,83.14923693760797,19130101,56921,341_20100331
SM,9.280605363131258,20100331,271659,323244,MONTANA,29999.0,FARMERS STATE BANK,VICTOR,99991231,342,84.04146712700003,19070101,293245,342_20100331
NM,8.804988684156848,20100331,93364,102953,MONTANA,9065.0,BANK OF BAKER,BAKER,99991231,352,90.68604120326751,19240920,93888,352_20100331
