BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,7.2328525581730805,20150331,108555496,274919084,MASSACHUSETTS,19884492.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,79.02426737315915,17920101,254804592,14_20150331
SM,10.510228074300494,20150331,700595,791058,ALABAMA,83142.0,AUBURNBANK,AUBURN,99991231,35,88.56430249109421,19070103,707916,35_20150331
NM,10.830012262415696,20150331,224873,260960,ALABAMA,28262.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,86.17144389944819,18700101,232698,39_20150331
NM,14.600954147592224,20150331,133337,176283,ALABAMA,25739.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,75.6380365662032,19040504,150544,41_20150331
NM,9.486959687173405,20150331,229733,255477,ALABAMA,24237.0,MERCHANTS BANK OF ALABAMA,CULLMAN,20220105,46,89.92316333759986,19070101,231240,46_20150331
NM,14.493693495644527,20150331,282110,363910,ALABAMA,52744.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701,47,77.52191475914374,19060106,311166,47_20150331
NM,10.305714782004516,20150331,51311,57570,ALABAMA,5933.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,89.1280180649644,19320901,51637,49_20150331
NM,10.16137058363546,20150331,122874,140670,ALABAMA,14294.0,COMMUNITY SPIRIT BANK,RED BAY,99991231,50,87.3491149498827,19080317,126376,50_20150331
NM,15.160458157052936,20150331,121763,145365,ALABAMA,22038.0,BANK OF VERNON,VERNON,99991231,51,83.76362948440133,19111111,123327,51_20150331
NM,23.03438096059656,20150331,136759,208662,ALABAMA,48064.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,65.54092264044243,19200522,160598,52_20150331
NM,12.068065358213284,20150331,224584,258575,ALABAMA,31205.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,86.85449096006961,19090310,227370,54_20150331
NM,10.08677538411768,20150331,453264,506941,ALABAMA,51134.0,UNITED BANK,ATMORE,99991231,58,89.41158833079194,19040104,455807,58_20150331
NM,14.297351691531162,20150331,53549,62606,ALABAMA,8951.0,PEOPLES EXC BK MONROE CNTY,MONROEVILLE,99991231,70,85.53333546305466,19070823,53655,70_20150331
SM,12.516870904085561,20150331,176699,205235,ALABAMA,25689.0,CENTRAL STATE BANK,CALERA,99991231,72,86.09593880186128,19160205,179546,72_20150331
