BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,8.328017884678502,20210630,176455000,322958000,MASSACHUSETTS,26896000.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,83.02689513806749,17920101,296062000,14_20210630
SM,9.900322859702785,20210630,927024,1035744,ALABAMA,102542.0,AUBURNBANK,AUBURN,99991231,35,89.5031977013625,19070103,933202,35_20210630
NM,9.551710182733972,20210630,348306,387941,ALABAMA,37055.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,89.78324023498419,18700101,350886,39_20210630
NM,13.624231127679403,20210630,224796,268250,ALABAMA,36547.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,83.80093196644921,19040504,231703,41_20210630
NM,9.257954165487796,20210630,351204,388790,ALABAMA,35994.0,MERCHANTS BANK OF ALABAMA,CULLMAN,20220105,46,90.33257028215746,19070101,352796,46_20210630
NM,12.535438323419868,20210630,62824,71956,ALABAMA,9020.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,87.30891100116737,19320901,62936,49_20210630
NM,9.973632924452597,20210630,153606,174460,ALABAMA,17400.0,COMMUNITY SPIRIT BANK,RED BAY,99991231,50,88.04654362031411,19080317,157060,50_20210630
NM,12.408054056505375,20210630,191792,220510,ALABAMA,27361.0,BANK OF VERNON,VERNON,99991231,51,86.97655435127659,19111111,193149,51_20210630
NM,21.403872174799123,20210630,175146,299315,ALABAMA,64065.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,58.515610644304495,19200522,235250,52_20210630
NM,12.608580332869174,20210630,311053,361944,ALABAMA,45636.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,85.93953760802776,19090310,316308,54_20210630
NM,9.128076688515078,20210630,904656,1013346,ALABAMA,92499.0,UNITED BANK,ATMORE,99991231,58,89.27414723105434,19040104,920847,58_20210630
