BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,7.4298893427051675,20010331,244364,336896,MAINE,25031.0,UNION TRUST CO,ELLSWORTH,,9,72.5339570668693,19070101,311865,9_20010331
SM,6.012357688639885,20010331,12418125,62662689,MASSACHUSETTS,3767505.0,STATE STREET BANK&TRUST CO,BOSTON,99991231.0,14,60.72167921169167,17920101,58895184,14_20010331
NM,46.98100407055631,20010331,100,14740,MASSACHUSETTS,6925.0,EASTERN BANK&TRUST CO,SALEM,20021122.0,28,0.6784260515603799,18030101,7815,28_20010331
SM,7.469963856973756,20010331,320706,411421,ALABAMA,30733.0,AUBURNBANK,AUBURN,99991231.0,35,77.95080951142504,19070103,380688,35_20010331
NM,10.072967087405695,20010331,156122,193786,ALABAMA,19520.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231.0,39,80.56412743954672,18700101,174266,39_20010331
NM,13.313803917150208,20010331,82475,106506,ALABAMA,14180.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231.0,41,77.43695190881265,19040504,92326,41_20010331
NM,12.802876348288262,20010331,11059,12794,ALABAMA,1638.0,BANK OF BERRY,BERRY,20020401.0,43,86.43895576051274,19110101,11156,43_20010331
NM,6.983974212078158,20010331,120258,130914,ALABAMA,9143.0,MERCHANTS BANK,HANCEVILLE,20220105.0,46,91.86030523855355,19070101,121771,46_20010331
NM,9.919841866178631,20010331,255820,320741,ALABAMA,31817.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701.0,47,79.75905793147741,19060106,288924,47_20010331
NM,6.9436361194430765,20010331,19571,22337,ALABAMA,1551.0,BANK OF EVERGREEN,EVERGREEN,99991231.0,49,87.61695840981332,19320901,20786,49_20010331
NM,6.2673123486682805,20010331,86096,103250,ALABAMA,6471.0,COMMUNITY SPIRIT BANK,RED BAY,99991231.0,50,83.3859564164649,19080317,96779,50_20010331
NM,10.13712832792308,20010331,68048,81019,ALABAMA,8213.0,BANK OF VERNON,VERNON,99991231.0,51,83.990175144102,19111111,72806,51_20010331
NM,15.674346263762365,20010331,91152,130519,ALABAMA,20458.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231.0,52,69.83810786169063,19200522,110061,52_20010331
NM,8.326160155953314,20010331,143480,157996,ALABAMA,13155.0,PEOPLES COMMUNITY BANK,COLUMBIA,20050413.0,53,90.81242563102863,19121021,144841,53_20010331
NM,10.05700120797262,20010331,130283,158944,ALABAMA,15985.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231.0,54,81.96786289510771,19090310,142959,54_20010331
NM,7.1860299537977985,20010331,609879,714901,ALABAMA,51373.0,COMMUNITY BANK,BLOUNTSVILLE,20061107.0,57,85.30957433266984,19230723,663528,57_20010331
NM,9.194253078218948,20010331,170080,219039,ALABAMA,20139.0,UNITED BANK,ATMORE,99991231.0,58,77.64827268203379,19040104,198900,58_20010331
