BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,5.056674221682103,19920331,6187534,15509344,MASSACHUSETTS,784257,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,62.70005359349822,17920101,14725087,14_19920331
NM,4.087871559782742,19920331,331692,367673,MASSACHUSETTS,15030,DURFEE ATTLEBORO BANK,FALL RIVER,19921001,20,90.21385851014352,18870316,352643,20_19920331
NM,89.30008045052293,19920331,100,2486,MASSACHUSETTS,2220,EASTERN BANK&TRUST CO,SALEM,20021122,28,4.022526146419952,18030101,266,28_19920331
NM,9.554494624209395,19920331,275052,310838,ARKANSAS,29699,BANK OF BENTONVILLE,BENTONVILLE,20020307,100,88.48725059355678,19310225,281139,100_19920331
NM,7.490603503297638,19920331,51454,56404,ARKANSAS,4225,BANK OF PRESCOTT,PRESCOTT,20191109,101,91.22402666477555,19040810,52179,101_19920331
NM,6.293175363446343,19920331,97922,106687,ARKANSAS,6714,SECURITY BANK,PARAGOULD,19960201,102,91.78437860282884,19310205,99973,102_19920331
SM,8.3993778238649,19920331,45873,54004,ARKANSAS,4536,CITIZENS BANK OF LAVACA,LAVACA,19990604,103,84.94370787349085,19100505,49468,103_19920331
NM,8.290155440414509,19920331,34016,37635,ARKANSAS,3120,COMMERCIAL BANK AT ALMA,ALMA,19991022,104,90.3839511093397,19090101,34515,104_19920331
NM,7.782244453309602,19920331,29481,32587,ARKANSAS,2536,BANK OF CAVE CITY,CAVE CITY,99991231,105,90.46859176972413,19060701,30051,105_19920331
NM,8.847612480606792,19920331,21009,23204,ARKANSAS,2053,MERCHANTS&PLANTERS BANK,CLARENDON,99991231,107,90.54042406481642,18900101,21151,107_19920331
NM,8.522829006266786,19920331,30494,33510,ARKANSAS,2856,BANK OF ELKINS,ELKINS,20081124,108,90.99970158161743,19120601,30654,108_19920331
NM,8.561527274977568,19920331,29356,32319,ARKANSAS,2767,HORATIO STATE BANK,HORATIO,99991231,109,90.83201831739844,19050505,29552,109_19920331
NM,7.871742268824558,19920331,36033,39483,ARKANSAS,3108,NEWTON COUNTY BANK,JASPER,99991231,110,91.26206215333181,19030303,36375,110_19920331
NM,9.663931195794884,19920331,769733,857622,CALIFORNIA,82880,SANTA MONICA BANK,SANTA MONICA,19980127,114,89.75201195864845,19280203,774742,114_19920331
NM,6.790847755940159,19920331,44157,47726,FLORIDA,3241,BANK OF MADISON COUNTY,MADISON,19951229,127,92.52189582198382,19050805,44485,127_19920331
NM,10.87627418175855,19920331,496335,573211,FLORIDA,62344,PEOPLES BANK OF LAKELAND,LAKELAND,19960123,130,86.58853371620573,19310219,510867,130_19920331
N,6.701591446183339,19920331,554404,605110,FLORIDA,40552,FIRST NB&T CO TREASURE COAST,STUART,99991231,131,91.62036654492572,19330101,564558,131_19920331
SM,6.942928460137832,19920331,1438537,1628938,FLORIDA,113096,SUN BANK OF TAMPA BAY,TAMPA,20000101,132,88.31134149979925,19140701,1515842,132_19920331
N,6.90939837566938,19920331,1373368,1543405,FLORIDA,106640,BARNETT BANK OF TAMPA NA,TAMPA,19930319,133,88.98299539006288,19260926,1436765,133_19920331
NM,9.625740260786657,19920331,66862,74467,FLORIDA,7168,PERKINS STATE BANK,WILLISTON,20130118,134,89.78742261672956,19130801,67299,134_19920331
SM,10.046225707301726,19920331,36597,41319,FLORIDA,4151,FIRST BANK OF CRESTVIEW,CRESTVIEW,19950922,138,88.57184346184565,19180101,37168,138_19920331
NM,7.377095392016838,19920331,281960,319272,FLORIDA,23553,BARNETT BANK OF WEST FLORIDA,PENSACOLA,19960629,144,88.31341301460823,19140703,295719,144_19920331
NM,7.555735434668123,19920331,562981,615228,FLORIDA,46485,SUN BANK&TRUST CO,BROOKSVILLE,19950512,145,91.50770120995794,19050608,568743,145_19920331
NM,8.268759520498046,19920331,188044,211386,FLORIDA,17479,SUN COMMERCIAL BANK,PANAMA CITY,20000101,146,88.95764147105295,19321231,193907,146_19920331
NM,10.93898596390719,19920331,77018,87275,GEORGIA,9547,MERCHANTS&FARMERS BK MILLEDG,MILLEDGEVILLE,99991231,147,88.24749355485534,18980101,77728,147_19920331
NM,8.861767668486028,19920331,38395,42689,GEORGIA,3783,BANK OF MADISON,MADISON,99991231,148,89.94120265173699,18900101,38906,148_19920331
NM,7.24757281553398,19920331,37737,41200,GEORGIA,2986,BANK OF HAZLEHURST,HAZLEHURST,99991231,149,91.59466019417476,19060101,38214,149_19920331
NM,7.5656491334376215,19920331,146814,161731,GEORGIA,12236,HABERSHAM BANK,CLARKESVILLE,20110218,151,90.77666000952198,19040513,149495,151_19920331
NM,10.32673032909794,19920331,45218,50684,GEORGIA,5234,COFFEE COUNTY BANK,DOUGLAS,19980619,152,89.21553152868755,19310701,45450,152_19920331
NM,4.7303121326890425,19920331,72518,76570,GEORGIA,3622,CITIZENS BANK,BALL GROUND,19960524,153,94.70811022593705,19261001,72948,153_19920331
NM,9.772620169651272,19920331,30403,33952,GEORGIA,3318,BANK OF ALAPAHA,ALAPAHA,99991231,155,89.54700754005655,19050325,30634,155_19920331
NM,9.837302014869087,19920331,33309,37124,GEORGIA,3652,MONROE COUNTY BANK,FORSYTH,20140731,156,89.7236289192975,19081015,33472,156_19920331
NM,8.085325993462927,19920331,15808,17439,GEORGIA,1410,BANK OF MILAN,MILAN,19990101,157,90.64739950685245,19061201,16029,157_19920331
NM,7.698978011768349,19920331,29459,32290,GEORGIA,2486,UNITED BANKING CO,NASHVILLE,20030627,158,91.23257974605141,19240715,29804,158_19920331
NM,9.072337264369951,19920331,38683,43076,GEORGIA,3908,SYLVESTER BANKING CO,SYLVESTER,20040228,159,89.80174575169468,18980101,39168,159_19920331
NM,9.935836148469203,19920331,83223,94134,GEORGIA,9353,EXCHANGE BANK,MILLEDGEVILLE,99991231,160,88.40907642297151,19030601,84781,160_19920331
NM,6.437731053604437,19920331,63651,69248,GEORGIA,4458,FAIRBURN BANKING CO,FAIRBURN,20040601,161,91.91745609981515,19020101,64790,161_19920331
NM,9.736768813982732,19920331,209960,236978,GEORGIA,23074,ALLIED BANK OF GEORGIA,THOMSON,19980323,163,88.59894167391066,18910101,213904,163_19920331
NM,5.413125887066348,19920331,104308,111322,GEORGIA,6026,CITIZENS BANK,GAINESVILLE,19940722,166,93.69935861734429,19130602,105296,166_19920331
NM,11.994817923226405,19920331,30800,35507,GEORGIA,4259,BANK OF MORGAN COUNTY,RUTLEDGE,19980206,168,86.74345903624638,18980101,31248,168_19920331
N,8.240261014264226,19920331,123701,137617,GEORGIA,11340,FIRST NB OF GRIFFIN,GRIFFIN,99991231,169,89.88787722447081,19330512,126277,169_19920331
NM,7.347227128223242,19920331,15587,16986,GEORGIA,1248,PEOPLES BANK OF TALBOTTON,TALBOTTON,99991231,170,91.76380548687155,18910101,15738,170_19920331
