BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,6.0220578003075245,19990630,1675493,2033657,MAINE,122468.0,FLEET BANK OF MAINE,PORTLAND,20001002,8,82.388180504382,19331120,1911189,8_19990630
SM,5.710385711373818,19990630,13006374,48942088,MASSACHUSETTS,2794782.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,67.26219976556783,17920101,46147306,14_19990630
NM,58.59610204405007,19990630,100,12622,MASSACHUSETTS,7396.0,EASTERN BANK&TRUST CO,SALEM,20021122,28,0.7922674694977025,18030101,5226,28_19990630
SM,7.857992464858467,19990630,273582,341334,ALABAMA,26822.0,AUBURNBANK,AUBURN,99991231,35,80.15082001792965,19070103,314512,35_19990630
NM,10.003238791468098,19990630,129244,151291,ALABAMA,15134.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,85.42742132711133,18700101,136157,39_19990630
NM,11.629611289923249,19990630,82486,100975,ALABAMA,11743.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,81.68952711067095,19040504,89232,41_19990630
NM,15.818838201509683,19990630,10174,12188,ALABAMA,1928.0,BANK OF BERRY,BERRY,20020401,43,83.47554972103708,19110101,10260,43_19990630
NM,14.255386781100288,19990630,144751,176172,ALABAMA,25114.0,JACOBS BANK,SCOTTSBORO,19991105,45,82.16458915151102,19090101,151058,45_19990630
NM,6.870063730243153,19990630,97110,106229,ALABAMA,7298.0,MERCHANTS BANK,HANCEVILLE,20220105,46,91.41571510604449,19070101,98931,46_19990630
NM,8.819014870876831,19990630,250359,282095,ALABAMA,24878.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701,47,88.74988922171609,19060106,257217,47_19990630
NM,7.1782785879118185,19990630,16773,20367,ALABAMA,1462.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,82.35380762998969,19320901,18905,49_19990630
NM,6.442337170826594,19990630,86290,94593,ALABAMA,6094.0,COMMUNITY SPIRIT BANK,RED BAY,99991231,50,91.22239489179961,19080317,88499,50_19990630
NM,10.389014108022373,19990630,59952,71874,ALABAMA,7467.0,BANK OF VERNON,VERNON,99991231,51,83.41263878453961,19111111,64407,51_19990630
NM,12.054149770415398,19990630,89356,130453,ALABAMA,15725.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,68.49669996090546,19200522,114728,52_19990630
NM,7.396603812897176,19990630,122606,143985,ALABAMA,10650.0,PEOPLES COMMUNITY BANK,COLUMBIA,20050413,53,85.15192554780012,19121021,133335,53_19990630
NM,9.632560268087808,19990630,109526,135478,ALABAMA,13050.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,80.84412229291841,19090310,122428,54_19990630
NM,7.576384299518056,19990630,543535,630987,ALABAMA,47806.0,COMMUNITY BANK,BLOUNTSVILLE,20061107,57,86.14044346396994,19230723,583181,57_19990630
NM,7.723491364134754,19990630,157980,198822,ALABAMA,15356.0,UNITED BANK,ATMORE,99991231,58,79.45800766514772,19040104,183466,58_19990630
NM,13.938910048228909,19990630,78901,92683,ALABAMA,12919.0,CITIZENS BANK,GENEVA,20130101,59,85.12995910792702,19010101,79764,59_19990630
N,12.373474347675133,19990630,96822,112329,ALABAMA,13899.0,FIRST NATIONAL BANK,BREWTON,20031101,60,86.19501642496596,19120205,98430,60_19990630
NM,15.868660105980318,19990630,17657,21136,ALABAMA,3354.0,BANK OF PARRISH,PARRISH,20020509,63,83.53993186979561,19190519,17782,63_19990630
NM,11.3803511456872,19990630,41000,47046,ALABAMA,5354.0,PEACHTREE BANK,MAPLESVILLE,20140228,68,87.14874803383921,19190919,41692,68_19990630
NM,11.817443364722163,19990630,29143,33239,ALABAMA,3928.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,99991231,70,87.67712626733656,19070823,29311,70_19990630
SM,11.31807402609613,19990630,82907,95723,ALABAMA,10834.0,CENTRAL STATE BANK,CALERA,99991231,72,86.61136821871442,19160205,84889,72_19990630
NM,10.587009568722069,19990630,129296,182365,ALABAMA,19307.0,BANKSOUTH,DOTHAN,99991231,77,70.89956954459463,19280101,163058,77_19990630
NM,14.222260629104735,19990630,97576,115720,ARKANSAS,16458.0,WARREN BANK&TRUST CO,WARREN,99991231,81,84.32077428275147,19011231,99262,81_19990630
NM,6.044000539883925,19990630,32908,37045,ARKANSAS,2239.0,MADISON BANK&TRUST,KINGSTON,20030930,85,88.83250101228236,19110407,34806,85_19990630
NM,4.965966262207753,19990630,31783,33790,ARKANSAS,1678.0,MARKED TREE BANK,MARKED TREE,20030430,86,94.06037289138798,19320310,32112,86_19990630
NM,11.091774828994755,19990630,34191,41373,ARKANSAS,4589.0,CALHOUN COUNTY BANK,HAMPTON,99991231,88,82.64085273004133,19071008,36784,88_19990630
