BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,5.842746274191497,19991231,1535355,2027882,MAINE,118484.0,FLEET BANK OF MAINE,PORTLAND,20001002,8,75.71224558430914,19331120,1909398,8_19991231
SM,5.352574352485551,19991231,10909616,56226197,MASSACHUSETTS,3009549.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,61.03205237231322,17920101,53216648,14_19991231
NM,59.92026096411743,19991231,100,13795,MASSACHUSETTS,8266.0,EASTERN BANK&TRUST CO,SALEM,20021122,28,0.7249003262051468,18030101,5529,28_19991231
SM,7.030933657268291,19991231,294955,375384,ALABAMA,26393.0,AUBURNBANK,AUBURN,99991231,35,78.57420667902734,19070103,348991,35_19991231
NM,9.4605062310619,19991231,146910,175572,ALABAMA,16610.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,83.67507347413027,18700101,158962,39_19991231
NM,9.871947315466935,19991231,85984,109330,ALABAMA,10793.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,78.64630019207902,19040504,98537,41_19991231
NM,15.848585690515806,19991231,10059,12020,ALABAMA,1905.0,BANK OF BERRY,BERRY,20020401,43,83.6855241264559,19110101,10115,43_19991231
NM,6.505450740828242,19991231,105124,118516,ALABAMA,7710.0,MERCHANTS BANK,HANCEVILLE,20220105,46,88.70025988052245,19070101,110806,46_19991231
NM,8.289158821530302,19991231,244741,285421,ALABAMA,23659.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701,47,85.74736967497137,19060106,261762,47_19991231
NM,7.254503051654841,19991231,16353,20153,ALABAMA,1462.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,81.14424651416662,19320901,18691,49_19991231
NM,5.227516560528362,19991231,92291,101597,ALABAMA,5311.0,COMMUNITY SPIRIT BANK,RED BAY,99991231,50,90.8402807169503,19080317,96286,50_19991231
NM,9.805167301990682,19991231,60637,75552,ALABAMA,7408.0,BANK OF VERNON,VERNON,99991231,51,80.25862981787378,19111111,68144,51_19991231
NM,11.04740295578586,19991231,89585,130456,ALABAMA,14412.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,68.6706629055007,19200522,116044,52_19991231
NM,8.274434503139002,19991231,121524,146862,ALABAMA,12152.0,PEOPLES COMMUNITY BANK,COLUMBIA,20050413,53,82.74706867671692,19121021,134710,53_19991231
NM,9.12113069942149,19991231,108523,145892,ALABAMA,13307.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,74.38584706495216,19090310,132585,54_19991231
NM,7.150164000725588,19991231,574736,672558,ALABAMA,48089.0,COMMUNITY BANK,BLOUNTSVILLE,20061107,57,85.45523211381025,19230723,624469,57_19991231
