BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,7.373492371926084,20141231,109476550,269781143,MASSACHUSETTS,19892292.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,79.9891221455756,17920101,249658851,14_20141231
SM,10.303755173330295,20141231,695702,790110,ALABAMA,81411.0,AUBURNBANK,AUBURN,99991231,35,88.05128399843059,19070103,708699,35_20141231
NM,10.577207427352956,20141231,221752,256996,ALABAMA,27183.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,86.28616787809928,18700101,229813,39_20141231
NM,13.444023401143465,20141231,139080,180504,ALABAMA,24267.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,77.05092407924478,19040504,156237,41_20141231
NM,9.487020395092369,20141231,224729,249815,ALABAMA,23700.0,MERCHANTS BANK OF ALABAMA,CULLMAN,20220105,46,89.95816904509337,19070101,226115,46_20141231
NM,14.119321321985186,20141231,281631,361880,ALABAMA,51095.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701,47,77.8244169337902,19060106,310785,47_20141231
NM,9.927499695742128,20141231,51505,57517,ALABAMA,5710.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,89.54743814872124,19320901,51807,49_20141231
NM,9.715652881393328,20141231,125865,145034,ALABAMA,14091.0,COMMUNITY SPIRIT BANK,RED BAY,99991231,50,86.78309913537515,19080317,130942,50_20141231
NM,15.381991087230004,20141231,117615,140697,ALABAMA,21642.0,BANK OF VERNON,VERNON,99991231,51,83.5945329324719,19111111,119055,51_20141231
NM,22.981146535124097,20141231,135617,206169,ALABAMA,47380.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,65.77953038526645,19200522,158789,52_20141231
NM,12.274967616190702,20141231,216091,249353,ALABAMA,30608.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,86.660677834235,19090310,218745,54_20141231
NM,10.239579646062968,20141231,435700,488731,ALABAMA,50044.0,UNITED BANK,ATMORE,99991231,58,89.14924569957708,19040104,438687,58_20141231
NM,14.148459070814114,20141231,53723,62657,ALABAMA,8865.0,PEOPLES EXC BK MONROE CNTY,MONROEVILLE,99991231,70,85.74141755909156,19070823,53792,70_20141231
SM,12.688089126089471,20141231,169162,197114,ALABAMA,25010.0,CENTRAL STATE BANK,CALERA,99991231,72,85.8193735604777,19160205,172104,72_20141231
NM,19.74827291421178,20141231,138501,173124,ALABAMA,34189.0,BANKSOUTH,DOTHAN,99991231,77,80.00103971719692,19280101,138935,77_20141231
SM,15.476165039208563,20141231,112729,140403,ARKANSAS,21729.0,WARREN BANK&TRUST CO,WARREN,99991231,81,80.28959495167483,19011231,118674,81_20141231
NM,9.812368370668198,20141231,287712,334272,ARKANSAS,32800.0,FIRST BANK,HAMPTON,99991231,88,86.07122343480759,19071008,301472,88_20141231
NM,11.269565631095675,20141231,406338,504456,ARKANSAS,56850.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,99991231,89,80.54974071078547,19330818,447606,89_20141231
SM,9.071264151829755,20141231,173769,191583,ARKANSAS,17379.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,99991231,90,90.70168021170981,19130101,174204,90_20141231
SM,7.258512793846044,20141231,103309,111538,ARKANSAS,8096.0,ALLIED BANK,MULBERRY,20160923,91,92.62224533342896,19020304,103442,91_20141231
NM,9.698915820730612,20141231,48213,57924,ARKANSAS,5618.0,RIVERSIDE BANK,SPARKMAN,99991231,93,83.23492852703542,19160101,52306,93_20141231
SM,10.863262528844448,20141231,90282,101406,ARKANSAS,11016.0,FIRST STATE BANK OF WARREN,WARREN,99991231,94,89.03023489734335,18900101,90390,94_20141231
NM,21.31870020501111,20141231,61123,81459,ARKANSAS,17366.0,BANK OF DELIGHT,DELIGHT,99991231,99,75.03529382879731,19110616,64093,99_20141231
NM,12.577942082563155,20141231,65984,81150,ARKANSAS,10207.0,BANK OF PRESCOTT,PRESCOTT,20191109,101,81.31115218730746,19040810,70943,101_20141231
SM,9.927803301862978,20141231,82011,99035,ARKANSAS,9832.0,BANK OF CAVE CITY,CAVE CITY,99991231,105,82.81011763517948,19060701,89203,105_20141231
NM,10.472274931477967,20141231,42307,47430,ARKANSAS,4967.0,MERCHANTS&PLANTERS BANK,CLARENDON,99991231,107,89.1988193126713,18900101,42464,107_20141231
NM,10.86730188853306,20141231,135113,151758,ARKANSAS,16492.0,HORATIO STATE BANK,HORATIO,99991231,109,89.03187970321169,19050505,135266,109_20141231
NM,13.943985685884927,20141231,5519450,6760879,ARKANSAS,942736.0,BANK OF THE OZARKS,LITTLE ROCK,99991231,110,81.63805327680025,19030303,5814691,110_20141231
N,10.966439768270126,20141231,2416526,3093602,FLORIDA,339258.0,SEACOAST NATIONAL BANK,STUART,99991231,131,78.11366814477104,19330101,2754344,131_20141231
NM,10.75491728213376,20141231,192487,219481,GEORGIA,23605.0,CENTURY BANK&TRUST,MILLEDGEVILLE,99991231,147,87.70098550671813,18980101,195876,147_20141231
NM,14.324979870175056,20141231,161438,201194,GEORGIA,28821.0,BANK OF MADISON,MADISON,99991231,148,80.23996739465392,18900101,172373,148_20141231
NM,13.067160471523417,20141231,96110,110705,GEORGIA,14466.0,BANK OF HAZLEHURST,HAZLEHURST,99991231,149,86.81631362630414,19060101,96239,149_20141231
NM,10.562537402752843,20141231,125123,140364,GEORGIA,14826.0,BANK OF ALAPAHA,ALAPAHA,99991231,155,89.14180274144368,19050325,125538,155_20141231
NM,11.77703008620154,20141231,198119,225286,GEORGIA,26532.0,EXCHANGE BANK,MILLEDGEVILLE,99991231,160,87.94110597196453,19030601,198754,160_20141231
N,4.604241462803707,20141231,216905,239540,GEORGIA,11029.0,FIRST NB OF GRIFFIN,GRIFFIN,99991231,169,90.55063872422141,19330512,228511,169_20141231
NM,8.86857414222961,20141231,45986,50538,GEORGIA,4482.0,PEOPLES BANK OF TALBOTTON,TALBOTTON,99991231,170,90.99291622145712,18910101,46056,170_20141231
NM,10.356337874087863,20141231,986950,1106057,GEORGIA,114547.0,UNITED BANK,ZEBULON,99991231,172,89.23138680917891,19050131,991510,172_20141231
NM,3.7000264061262214,20141231,90996,94675,GEORGIA,3503.0,PEOPLES BANK,COVINGTON,20150206,173,96.11407446527595,19100101,91172,173_20141231
NM,9.99322894625476,20141231,96966,118150,GEORGIA,11807.0,COMMERCIAL BANK,CRAWFORD,99991231,175,82.07024968260686,19240905,106344,175_20141231
NM,8.197789742136582,20141231,64661,70580,GEORGIA,5786.0,TALBOT STATE BANK,WOODLAND,99991231,178,91.61377160668745,19071125,64794,178_20141231
NM,15.61547836684948,20141231,86792,105024,GEORGIA,16400.0,MERCHANTS&CITIZENS BANK,MCRAE,99991231,183,82.64015843997562,19290223,88624,183_20141231
NM,5.2372668048563815,20141231,509863,540320,GEORGIA,28298.0,HERITAGE BANK,HINESVILLE,20190901,193,94.36315516730826,19111115,512022,193_20141231
NM,11.22311934143374,20141231,55992,63289,INDIANA,7103.0,CITIZENS EXCHANGE BANK,FAIRMOUNT,20160401,195,88.47035029784007,18930715,56186,195_20141231
NM,10.009451172604788,20141231,258007,318479,INDIANA,31878.0,ALLIANCE BANK,FRANCESVILLE,99991231,197,81.01224884529277,19300703,286601,197_20141231
NM,12.116875050633254,20141231,162026,185155,INDIANA,22435.0,TRI-COUNTY BANK&TRUST CO,ROACHDALE,99991231,210,87.50830385352812,18921007,162720,210_20141231
SM,13.717526635871472,20141231,186390,236617,IOWA,32458.0,WASHINGTON STATE BANK,WASHINGTON,99991231,214,78.77286923593824,19320418,204159,214_20141231
NM,10.77727485562666,20141231,32083,38442,IOWA,4143.0,MANSON STATE BANK,MANSON,20220514,223,83.4581967639561,19330101,34299,223_20141231
NM,9.264037695630224,20141231,30791,35654,IOWA,3303.0,PEOPLES SAVINGS BANK,CRAWFORDSVILLE,20220912,225,86.36057665339092,19121017,32350,225_20141231
NM,10.114395155028728,20141231,94440,115914,IOWA,11724.0,GUTHRIE COUNTY STATE BANK,PANORA,99991231,226,81.47419638697654,19311017,104190,226_20141231
NM,10.784113916413029,20141231,625867,745810,IOWA,80429.0,AMERICAN STATE BANK,SIOUX CENTER,99991231,228,83.91775385151715,19130901,665381,228_20141231
NM,9.59190814369395,20141231,133810,154328,IOWA,14803.0,COMMUNITY STATE BANK,SPENCER,99991231,230,86.7049401275206,19140101,139525,230_20141231
