BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,5.681244612068105,19931231,7538389,18783877,MASSACHUSETTS,1067158,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,69.17708734996508,17920101,17716719,14_19931231
NM,89.85086992543496,19931231,100,4828,MASSACHUSETTS,4338,EASTERN BANK&TRUST CO,SALEM,20021122,28,2.071251035625518,18030101,490,28_19931231
NM,9.305418600735948,19931231,334945,415790,ARKANSAS,38691,BANK OF BENTONVILLE,BENTONVILLE,20020307,100,80.5562904350754,19310225,377099,100_19931231
NM,7.814961978488731,19931231,53652,58388,ARKANSAS,4563,BANK OF PRESCOTT,PRESCOTT,20191109,101,91.8887442625197,19040810,53825,101_19931231
NM,7.088575260233732,19931231,98933,109613,ARKANSAS,7770,SECURITY BANK,PARAGOULD,19960201,102,90.25663014423472,19310205,101843,102_19931231
SM,9.679286445733961,19931231,60043,67381,ARKANSAS,6522,RIVER VALLEY BANK&TRUST,LAVACA,19990604,103,89.10968967513098,19100505,60859,103_19931231
NM,12.089173380421588,19931231,39631,45305,ARKANSAS,5477,COMMERCIAL BANK AT ALMA,ALMA,19991022,104,87.4759960269286,19090101,39828,104_19931231
NM,6.950719887627297,19931231,33177,42715,ARKANSAS,2969,BANK OF CAVE CITY,CAVE CITY,99991231,105,77.6706075149245,19060701,39746,105_19931231
NM,9.961670684000474,19931231,22510,25307,ARKANSAS,2521,MERCHANTS&PLANTERS BANK,CLARENDON,99991231,107,88.94772197415735,18900101,22786,107_19931231
NM,8.892322446587459,19931231,33298,37538,ARKANSAS,3338,BANK OF ELKINS,ELKINS,20081124,108,88.70477915712078,19120601,34200,108_19931231
NM,9.731035687256215,19931231,30869,34354,ARKANSAS,3343,HORATIO STATE BANK,HORATIO,99991231,109,89.85562088839728,19050505,31011,109_19931231
NM,7.190213838827154,19931231,39589,42836,ARKANSAS,3080,NEWTON COUNTY BANK,JASPER,99991231,110,92.4199271640676,19030303,39756,110_19931231
NM,8.628637761676941,19931231,624874,688301,CALIFORNIA,59391,SANTA MONICA BANK,SANTA MONICA,19980127,114,90.78499086882047,19280203,628910,114_19931231
NM,7.087830364974638,19931231,48378,52442,FLORIDA,3717,BANK OF MADISON COUNTY,MADISON,19951229,127,92.25048625147782,19050805,48725,127_19931231
NM,12.92825311862591,19931231,461260,554491,FLORIDA,71686,PEOPLES BANK OF LAKELAND,LAKELAND,19960123,130,83.18620139912099,19310219,482805,130_19931231
N,8.473436132880488,19931231,533496,637746,FLORIDA,54039,FIRST NB&T CO TREASURE COAST,STUART,99991231,131,83.65336670084955,19330101,583707,131_19931231
SM,7.968876889165445,19931231,1671282,1896340,FLORIDA,151117,SUN BANK OF TAMPA BAY,TAMPA,20000101,132,88.13198055201072,19140701,1745223,132_19931231
NM,10.340821558005329,19931231,70753,79191,FLORIDA,8189,PERKINS STATE BANK,WILLISTON,20130118,134,89.3447487719564,19130801,71002,134_19931231
SM,10.616254036598495,19931231,39343,44592,FLORIDA,4734,FIRST BANK OF CRESTVIEW,CRESTVIEW,19950922,138,88.22883028345892,19180101,39858,138_19931231
