BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,5.577940197259035,19960331,6874504,27134676,MASSACHUSETTS,1513556.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,65.87147382928029,17920101,25621120,14_19960331
NM,11.936269086080992,19960331,115100,135570,MASSACHUSETTS,16182.0,EASTERN BANK&TRUST CO,SALEM,20021122,28,84.9007892601608,18030101,119388,28_19960331
SM,8.394452921881783,19960331,184599,223469,ALABAMA,18759.0,AUBURNBANK,AUBURN,99991231,35,82.60608854024495,19070103,204710,35_19960331
NM,9.684742706253623,19960331,111246,124216,ALABAMA,12030.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,89.55851098087203,18700101,112186,39_19960331
NM,11.119596009360759,19960331,71700,81190,ALABAMA,9028.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,88.31136839512254,19040504,72162,41_19960331
NM,14.59400453438576,19960331,10108,11909,ALABAMA,1738.0,BANK OF BERRY,BERRY,20020401,43,84.87698379376943,19110101,10171,43_19960331
NM,11.676306115362047,19960331,143165,167022,ALABAMA,19502.0,JACOBS BANK,SCOTTSBORO,19991105,45,85.71625294871335,19090101,147520,45_19960331
NM,7.0178039543377775,19960331,66994,74197,ALABAMA,5207.0,MERCHANTS BANK,HANCEVILLE,20220105,46,90.2920603258892,19070101,68990,46_19960331
NM,9.67484683285794,19960331,212188,236996,ALABAMA,22929.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701,47,89.53231278165032,19060106,214067,47_19960331
NM,9.949674119297088,19960331,10787,12121,ALABAMA,1206.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,88.9943074003795,19320901,10915,49_19960331
SM,12.609507640067912,19960331,395194,471200,ARKANSAS,59416.0,BANK OF BENTONVILLE,BENTONVILLE,20020307,100,83.86969439728354,19310225,411784,100_19960331
NM,8.13223695250881,19960331,54241,59590,ARKANSAS,4846.0,BANK OF PRESCOTT,PRESCOTT,20191109,101,91.02366168820272,19040810,54744,101_19960331
