BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,9.826109930674685,20200930,131980000,268733000,MASSACHUSETTS,26406000.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,75.7298136068142,17920101,242327000,14_20200930
SM,10.919333739182537,20200930,828029,937951,ALABAMA,102418.0,AUBURNBANK,AUBURN,99991231,35,88.28062446758946,19070103,835533,35_20200930
NM,9.939721092793066,20200930,328369,373099,ALABAMA,37085.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,88.0112249027738,18700101,336014,39_20200930
NM,16.97975865919767,20200930,176854,221181,ALABAMA,37556.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,79.95894764921037,19040504,183625,41_20200930
NM,9.772398331299486,20200930,316523,352370,ALABAMA,34435.0,MERCHANTS BANK OF ALABAMA,CULLMAN,20220105,46,89.8268865113375,19070101,317935,46_20200930
NM,14.088484963236455,20200930,54294,63378,ALABAMA,8929.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,85.66695067689103,19320901,54449,49_20200930
NM,10.776583034647551,20200930,136296,159030,ALABAMA,17138.0,COMMUNITY SPIRIT BANK,RED BAY,99991231,50,85.70458404074704,19080317,141892,50_20200930
NM,13.763944049341667,20200930,167315,194886,ALABAMA,26824.0,BANK OF VERNON,VERNON,99991231,51,85.85275494391593,19111111,168062,51_20200930
NM,23.241133248551645,20200930,163258,283080,ALABAMA,65791.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,57.67203617351986,19200522,217289,52_20200930
NM,13.60382948240065,20200930,281411,329444,ALABAMA,44817.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,85.41998033049623,19090310,284627,54_20200930
NM,9.276327880904244,20200930,775241,870560,ALABAMA,80756.0,UNITED BANK,ATMORE,99991231,58,89.05084083808123,19040104,789804,58_20200930
NM,13.556883306913791,20200930,70574,82010,ALABAMA,11118.0,PEOPLES EXCHANGE BANK,MONROEVILLE,99991231,70,86.05535910254846,19070823,70892,70_20200930
SM,10.338664471642907,20200930,345231,389973,ALABAMA,40318.0,CENTRAL STATE BANK,CALERA,99991231,72,88.5268980160165,19160205,349655,72_20200930
NM,19.74380182167218,20200930,156352,195864,ALABAMA,38671.0,BANKSOUTH,DOTHAN,99991231,77,79.82681860883062,19280101,157193,77_20200930
SM,18.366963514072072,20200930,105418,133065,ARKANSAS,24440.0,WARREN BANK&TRUST CO,WARREN,99991231,81,79.22293615902004,19011231,108625,81_20200930
