BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,5.594238168367897,19941231,5946262,21610628,MASSACHUSETTS,1208950.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,65.21533756446134,17920101,20401678,14_19941231
NM,85.47538519353627,19941231,100,5322,MASSACHUSETTS,4549.0,EASTERN BANK&TRUST CO,SALEM,20021122,28,1.8789928598271326,18030101,773,28_19941231
N,7.839565994458053,19941231,165175,205343,ALABAMA,16098.0,AUBURN NB OF AUBURN,AUBURN,99991231,35,80.4385832485159,19070103,189245,35_19941231
NM,10.539392986318603,19941231,355138,413335,ARKANSAS,43563.0,BANK OF BENTONVILLE,BENTONVILLE,20020307,100,85.92013741880073,19310225,369772,100_19941231
NM,6.267404740881615,19941231,53490,58892,ARKANSAS,3691.0,BANK OF PRESCOTT,PRESCOTT,20191109,101,90.82727704951436,19040810,55201,101_19941231
NM,6.281943805943914,19941231,102179,110937,ARKANSAS,6969.0,SECURITY BANK,PARAGOULD,19960201,102,92.10542920756825,19310205,103968,102_19941231
SM,10.028014854387909,19941231,68461,76745,ARKANSAS,7696.0,RIVER VALLEY BANK&TRUST,LAVACA,19990604,103,89.20581145351488,19100505,69049,103_19941231
NM,10.47389955487613,19941231,39158,44482,ARKANSAS,4659.0,COMMERCIAL BANK AT ALMA,ALMA,19991022,104,88.03111370891597,19090101,39823,104_19941231
NM,6.9887958542261455,19941231,34099,41681,ARKANSAS,2913.0,BANK OF CAVE CITY,CAVE CITY,99991231,105,81.80945754660397,19060701,38768,105_19941231
NM,7.181364660444159,19941231,22960,24856,ARKANSAS,1785.0,MERCHANTS&PLANTERS BANK,CLARENDON,99991231,107,92.37206308336016,18900101,23071,107_19941231
NM,8.011665021010815,19941231,38221,43549,ARKANSAS,3489.0,BANK OF ELKINS,ELKINS,20081124,108,87.76550552251486,19120601,40060,108_19941231
NM,10.073481798474056,19941231,31768,35519,ARKANSAS,3578.0,HORATIO STATE BANK,HORATIO,99991231,109,89.43945493960979,19050505,31941,109_19941231
NM,7.245698946597795,19941231,45403,49174,ARKANSAS,3563.0,BANK OF THE OZARKS NWA,JASPER,99991231,110,92.33131329564404,19030303,45611,110_19941231
NM,8.84018456375839,19941231,605280,667520,CALIFORNIA,59010.0,SANTA MONICA BANK,SANTA MONICA,19980127,114,90.67593480345158,19280203,608510,114_19941231
NM,6.019942406017983,19941231,47566,51047,FLORIDA,3073.0,BANK OF MADISON COUNTY,MADISON,19951229,127,93.18079417007856,19050805,47974,127_19941231
NM,12.852316593372585,19941231,457712,539607,FLORIDA,69352.0,PEOPLES BANK OF LAKELAND,LAKELAND,19960123,130,84.8232139316206,19310219,470255,130_19941231
N,7.423934170820067,19941231,559639,661105,FLORIDA,49080.0,FIRST NB&T CO TREASURE COAST,STUART,99991231,131,84.65205980895621,19330101,612025,131_19941231
SM,7.8798081102654685,19941231,1565952,1897965,FLORIDA,149556.0,SUN BANK OF TAMPA BAY,TAMPA,20000101,132,82.50689554338463,19140701,1748409,132_19941231
NM,9.61233409793785,19941231,78932,87627,FLORIDA,8423.0,PERKINS STATE BANK,WILLISTON,20130118,134,90.07725929222728,19130801,79204,134_19941231
SM,8.915552553686009,19941231,45315,50339,FLORIDA,4488.0,FIRST BANK OF CRESTVIEW,CRESTVIEW,19950922,138,90.01966666004489,19180101,45851,138_19941231
SM,11.60266221541973,19941231,606493,750052,FLORIDA,87026.0,BARNETT BANK OF WEST FLORIDA,PENSACOLA,19960629,144,80.8601270311925,19140703,663026,144_19941231
NM,8.443501290987466,19941231,930788,1082892,FLORIDA,91434.0,SUN BANK&TRUST CO,BROOKSVILLE,19950512,145,85.95390860769126,19050608,991458,145_19941231
NM,8.531947803348174,19941231,397151,468076,FLORIDA,39936.0,SUN BANK WEST FLORIDA,PENSACOLA,20000101,146,84.84754612498826,19321231,428140,146_19941231
NM,11.263560944479897,19941231,85479,97154,GEORGIA,10943.0,CENTURY BANK&TRUST,MILLEDGEVILLE,99991231,147,87.98299606809807,18980101,86211,147_19941231
NM,8.567558415171012,19941231,47743,56107,GEORGIA,4807.0,BANK OF MADISON,MADISON,99991231,148,85.09276917318694,18900101,51300,148_19941231
NM,7.8865367494312,19941231,36534,40436,GEORGIA,3189.0,BANK OF HAZLEHURST,HAZLEHURST,99991231,149,90.35018300524285,19060101,37247,149_19941231
NM,8.92909286331132,19941231,142758,160957,GEORGIA,14372.0,HABERSHAM BANK,CLARKESVILLE,20110218,151,88.69325347763689,19040513,146585,151_19941231
NM,8.80478582713507,19941231,49969,56333,GEORGIA,4960.0,COFFEE COUNTY BANK,DOUGLAS,19980619,152,88.70289173308717,19310701,51373,152_19941231
NM,8.234809717075466,19941231,77087,85005,GEORGIA,7000.0,CITIZENS BANK,BALL GROUND,19960524,153,90.6852538085995,19261001,78005,153_19941231
NM,11.78224166271975,19941231,31269,35893,GEORGIA,4229.0,BANK OF ALAPAHA,ALAPAHA,99991231,155,87.1172652049146,19050325,31664,155_19941231
NM,13.953277524252773,19941231,28270,33089,GEORGIA,4617.0,MONROE COUNTY BANK,FORSYTH,20140731,156,85.43624769560881,19081015,28472,156_19941231
NM,10.128508623605006,19941231,15826,17742,GEORGIA,1797.0,BANK OF MILAN,MILAN,19990101,157,89.20076654266713,19061201,15945,157_19941231
NM,7.918491375458039,19941231,37464,44756,GEORGIA,3544.0,UNITED BANKING CO,NASHVILLE,20030627,158,83.70721244079006,19240715,41212,158_19941231
NM,10.094951417631306,19941231,40487,45181,GEORGIA,4561.0,SYLVESTER BANKING CO,SYLVESTER,20040228,159,89.61067705451407,18980101,40620,159_19941231
NM,11.407636106030008,19941231,82691,94577,GEORGIA,10789.0,EXCHANGE BANK,MILLEDGEVILLE,99991231,160,87.43246243801347,19030601,83788,160_19941231
