BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,8.476960577143004,20130630,60543425,223224537,MASSACHUSETTS,18922656.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,76.35341405143109,17920101,204071881,14_20130630
SM,9.319419568477175,20130630,667817,768256,ALABAMA,71597.0,AUBURNBANK,AUBURN,99991231,35,86.92636308730424,19070103,696659,35_20130630
NM,10.303625598119154,20130630,219491,253503,ALABAMA,26120.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,86.58319625408772,18700101,227383,39_20130630
NM,12.747218971285362,20130630,130838,169182,ALABAMA,21566.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,77.33565036469601,19040504,147616,41_20130630
NM,8.955834186906126,20130630,223723,247001,ALABAMA,22121.0,MERCHANTS BANK OF ALABAMA,CULLMAN,20220105,46,90.57574665689613,19070101,224880,46_20130630
NM,11.66602509386489,20130630,287754,358494,ALABAMA,41822.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701,47,80.26745217493179,19060106,316672,47_20130630
NM,9.324358500476626,20130630,46397,51403,ALABAMA,4793.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,90.26126879754099,19320901,46610,49_20130630
NM,8.997710616117839,20130630,122161,138902,ALABAMA,12498.0,COMMUNITY SPIRIT BANK,RED BAY,99991231,50,87.9476177448849,19080317,126404,50_20130630
NM,13.759362889939771,20130630,127216,149927,ALABAMA,20629.0,BANK OF VERNON,VERNON,99991231,51,84.85196128782674,19111111,129298,51_20130630
NM,20.75325480471172,20130630,136879,193560,ALABAMA,40170.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,70.71657367224633,19200522,153391,52_20130630
NM,10.870937333497274,20130630,214180,243990,ALABAMA,26524.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,87.78228615926882,19090310,217466,54_20130630
NM,9.828639042368824,20130630,428300,478347,ALABAMA,47015.0,UNITED BANK,ATMORE,99991231,58,89.53751147179767,19040104,431332,58_20130630
NM,10.224566802212697,20130630,46571,54594,ALABAMA,5582.0,PEACHTREE BANK,MAPLESVILLE,20140228,68,85.3042458878265,19190919,49012,68_20130630
NM,13.190877337168688,20130630,54744,63271,ALABAMA,8346.0,PEOPLES EXC BK MONROE CNTY,MONROEVILLE,99991231,70,86.52305163503027,19070823,54925,70_20130630
SM,12.016162023727464,20130630,154514,178443,ALABAMA,21442.0,CENTRAL STATE BANK,CALERA,99991231,72,86.59011561114754,19160205,157001,72_20130630
NM,19.02653844375607,20130630,139521,173032,ALABAMA,32922.0,BANKSOUTH,DOTHAN,99991231,77,80.63306209256092,19280101,140110,77_20130630
SM,14.346058818841156,20130630,110832,138017,ARKANSAS,19800.0,WARREN BANK&TRUST CO,WARREN,99991231,81,80.30315106110116,19011231,118217,81_20130630
NM,9.446994919860707,20130630,218418,261607,ARKANSAS,24714.0,FIRST BANK,HAMPTON,99991231,88,83.49088518273594,19071008,236893,88_20130630
NM,10.950566317349423,20130630,381605,491244,ARKANSAS,53794.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,99991231,89,77.68135590460138,19330818,437450,89_20130630
NM,8.412867316035033,20130630,157253,183255,ARKANSAS,15417.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,99991231,90,85.81102834847617,19130101,167838,90_20130630
