BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,5.664662019371432,19961231,8508096.0,31389728,MASSACHUSETTS,1778122.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,63.40870491136463,17920101,29611606.0,14_19961231
NM,14.402621248575409,19961231,105600.0,126352,MASSACHUSETTS,18198.0,EASTERN BANK&TRUST CO,SALEM,20021122,28,83.57604153476004,18030101,108154.0,28_19961231
SM,8.048428580390189,19961231,216772.0,255056,ALABAMA,20528.0,AUBURNBANK,AUBURN,99991231,35,84.98996298852018,19070103,234528.0,35_19961231
NM,10.202937549052585,19961231,111464.0,124866,ALABAMA,12740.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,89.26689411048643,18700101,112126.0,39_19961231
NM,11.56084163485709,19961231,75582.0,85928,ALABAMA,9934.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,87.95968717996462,19040504,75994.0,41_19961231
NM,14.723577235772359,19961231,10425.0,12300,ALABAMA,1811.0,BANK OF BERRY,BERRY,20020401,43,84.7560975609756,19110101,10489.0,43_19961231
NM,11.85757435607553,19961231,148616.0,175137,ALABAMA,20767.0,JACOBS BANK,SCOTTSBORO,19991105,45,84.85699766468537,19090101,154370.0,45_19961231
NM,6.835572804159192,19961231,73123.0,81939,ALABAMA,5601.0,MERCHANTS BANK,HANCEVILLE,20220105,46,89.24077667533165,19070101,76338.0,46_19961231
NM,9.91822391539952,19961231,217650.0,243592,ALABAMA,24160.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701,47,89.35022496633715,19060106,219432.0,47_19961231
NM,10.240130240130242,19961231,10643.0,12285,ALABAMA,1258.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,86.63410663410663,19320901,11027.0,49_19961231
NM,9.77251777719252,19961231,49400.0,60752,ALABAMA,5937.0,BANK OF RED BAY,RED BAY,99991231,50,81.31419541743482,19080317,54815.0,50_19961231
NM,9.889964861342527,19961231,54198.0,60617,ALABAMA,5995.0,BANK OF VERNON,VERNON,99991231,51,89.41056139366844,19111111,54622.0,51_19961231
NM,14.408938851719308,19961231,75879.0,102832,ALABAMA,14817.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,73.7892873813599,19200522,88015.0,52_19961231
NM,6.7220774837301045,19961231,86990.0,94807,ALABAMA,6373.0,PEOPLES COMMUNITY BANK,COLUMBIA,20050413,53,91.75482822998302,19121021,88434.0,53_19961231
NM,9.81968540858519,19961231,97174.0,117295,ALABAMA,11518.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,82.8458161046933,19090310,105777.0,54_19961231
SM,8.367312810073479,19961231,417457.0,484361,ARKANSAS,40528.0,BANK OF BENTONVILLE,BENTONVILLE,20020307,100,86.18716205474843,19310225,443833.0,100_19961231
NM,8.08976782511754,19961231,56629.0,61893,ARKANSAS,5007.0,BANK OF PRESCOTT,PRESCOTT,20191109,101,91.49499943450795,19040810,56886.0,101_19961231
SM,10.873967055218081,19961231,63998.0,73092,ARKANSAS,7948.0,RIVER VALLEY BANK&TRUST,LAVACA,19990604,103,87.55814589831992,19100505,65144.0,103_19961231
NM,10.074386060256106,19961231,51825.0,58882,ARKANSAS,5932.0,COMMERCIAL BANK AT ALMA,ALMA,19991022,104,88.01501307700146,19090101,52950.0,104_19961231
NM,7.540477382740778,19961231,44048.0,47928,ARKANSAS,3614.0,BANK OF CAVE CITY,CAVE CITY,99991231,105,91.90452345184443,19060701,44314.0,105_19961231
NM,9.825517993456925,19961231,24664.0,27510,ARKANSAS,2703.0,MERCHANTS&PLANTERS BANK,CLARENDON,99991231,107,89.65467102871682,18900101,24807.0,107_19961231
NM,8.105244570015893,19961231,49897.0,56630,ARKANSAS,4590.0,BANK OF ELKINS,ELKINS,20081124,108,88.1105421154865,19120601,52040.0,108_19961231
NM,10.373199424758942,19961231,37831.0,42417,ARKANSAS,4400.0,HORATIO STATE BANK,HORATIO,99991231,109,89.18829714501261,19050505,38017.0,109_19961231
NM,7.946904706700672,19961231,76465.0,86260,ARKANSAS,6855.0,BANK OF THE OZARKS NWA,JASPER,99991231,110,88.64479480639926,19030303,79405.0,110_19961231
NM,11.554703346153419,19961231,553983.0,631561,CALIFORNIA,72975.0,SANTA MONICA BANK,SANTA MONICA,19980127,114,87.71646760962125,19280203,558586.0,114_19961231
N,7.512934101157438,19961231,692767.0,806782,FLORIDA,60613.0,FIRST NB&T CO TREASURE COAST,STUART,99991231,131,85.86792962659058,19330101,746169.0,131_19961231
SM,8.087194328851737,19961231,1699179.0,2121193,FLORIDA,171545.0,SUNTRUST BANK TAMPA BAY,TAMPA,20000101,132,80.10487494537271,19140701,1949648.0,132_19961231
NM,9.945197460714754,19961231,88909.0,99083,FLORIDA,9854.0,PERKINS STATE BANK,WILLISTON,20130118,134,89.73184098180313,19130801,89229.0,134_19961231
NM,7.849576866846604,19961231,437192.0,569088,FLORIDA,44671.0,SUNTRUST BANK WEST FLORIDA,PENSACOLA,20000101,146,76.82326810616284,19321231,524417.0,146_19961231
NM,11.724429774448817,19961231,103354.0,118155,GEORGIA,13853.0,CENTURY BANK&TRUST,MILLEDGEVILLE,99991231,147,87.47323431086285,18980101,104302.0,147_19961231
NM,9.597026151353854,19961231,58081.0,69136,GEORGIA,6635.0,BANK OF MADISON,MADISON,99991231,148,84.0097778292062,18900101,62501.0,148_19961231
NM,7.8700684708183895,19961231,44581.0,49072,GEORGIA,3862.0,BANK OF HAZLEHURST,HAZLEHURST,99991231,149,90.848141506358,19060101,45210.0,149_19961231
NM,6.7995389873618945,19961231,178535.0,251620,GEORGIA,17109.0,HABERSHAM BANK,CLARKESVILLE,20110218,151,70.9542166759399,19040513,234511.0,151_19961231
NM,8.786634494630938,19961231,61673.0,70869,GEORGIA,6227.0,COFFEE COUNTY BANK,DOUGLAS,19980619,152,87.02394558975011,19310701,64642.0,152_19961231
NM,11.4500748151953,19961231,39101.0,44777,GEORGIA,5127.0,BANK OF ALAPAHA,ALAPAHA,99991231,155,87.32384929763049,19050325,39650.0,155_19961231
NM,11.181920269511512,19961231,31356.0,35620,GEORGIA,3983.0,MONROE COUNTY BANK,FORSYTH,20140731,156,88.02919708029196,19081015,31637.0,156_19961231
NM,8.097636574970942,19961231,25843.0,28391,GEORGIA,2299.0,BANK OF MILAN,MILAN,19990101,157,91.02532492691346,19061201,26092.0,157_19961231
NM,7.817297409183427,19961231,51543.0,57974,GEORGIA,4532.0,UNITED BANKING CO,NASHVILLE,20030627,158,88.90709628454134,19240715,53442.0,158_19961231
NM,11.859187380920734,19961231,39537.0,45138,GEORGIA,5353.0,SYLVESTER BANKING CO,SYLVESTER,20040228,159,87.59138641499402,18980101,39785.0,159_19961231
NM,12.28321064199403,19961231,90085.0,104191,GEORGIA,12798.0,EXCHANGE BANK,MILLEDGEVILLE,99991231,160,86.46140261634882,19030601,91393.0,160_19961231
NM,9.243133853714946,19961231,77760.0,86475,GEORGIA,7993.0,FAIRBURN BANKING CO,FAIRBURN,20040601,161,89.92194275802255,19020101,78482.0,161_19961231
NM,9.14624549642479,19961231,361217.0,470182,GEORGIA,43004.0,ALLIED BANK OF GEORGIA,THOMSON,19980323,163,76.82493162222288,18910101,427178.0,163_19961231
NM,14.635360708576819,19961231,31934.0,38161,GEORGIA,5585.0,BANK OF MORGAN COUNTY,MADISON,19980206,168,83.68229344094756,18980101,32576.0,168_19961231
N,10.491724182568122,19961231,141095.0,169953,GEORGIA,17831.0,FIRST NB OF GRIFFIN,GRIFFIN,99991231,169,83.02001141492059,19330512,152122.0,169_19961231
NM,10.654313839027214,19961231,12264.0,13816,GEORGIA,1472.0,PEOPLES BANK OF TALBOTTON,TALBOTTON,99991231,170,88.76664736537349,18910101,12344.0,170_19961231
NM,10.031607798063746,19961231,76022.0,90484,GEORGIA,9077.0,UNITED BANK OF PIKE,ZEBULON,99991231,172,84.01706379028336,19050131,81407.0,172_19961231
NM,8.794481592498656,19961231,46211.0,52044,GEORGIA,4577.0,PEOPLES BANK,LITHONIA,20150206,173,88.79217585120283,19100101,47467.0,173_19961231
NM,12.893372625782442,19961231,40283.0,46489,GEORGIA,5994.0,COMMERCIAL BANK,CRAWFORD,99991231,175,86.65060551958528,19240905,40495.0,175_19961231
NM,9.973055908988847,19961231,22908.0,26722,GEORGIA,2665.0,TALBOT STATE BANK,WOODLAND,99991231,178,85.72711623381484,19071125,24057.0,178_19961231
NM,11.13160285171626,19961231,122638.0,145316,GEORGIA,16176.0,PEOPLES BANK,WINDER,20100917,182,84.3940102948058,19261030,129140.0,182_19961231
NM,17.92708515474733,19961231,37295.0,45752,GEORGIA,8202.0,MERCHANTS&CITIZENS BANK,MCRAE,99991231,183,81.51556216121699,19290223,37550.0,183_19961231
NM,8.905772932012617,19961231,88830.0,99239,GEORGIA,8838.0,CITIZENS BANK,VIENNA,20061209,186,89.51118008041193,19310701,90401.0,186_19961231
NM,9.359581210638213,19961231,88085.0,99716,GEORGIA,9333.0,CORDELE BANKING CO,CORDELE,20000824,189,88.33587388182438,19270615,90383.0,189_19961231
NM,7.390831788248834,19961231,224690.0,250256,GEORGIA,18496.0,COMMERCIAL BANK,THOMASVILLE,20100601,190,89.78406112141167,19160722,231760.0,190_19961231
N,8.895944662574948,19961231,90492.0,141098,GEORGIA,12552.0,FIRST NB OF WEST POINT,WEST POINT,20010303,192,64.13414789720619,19060113,128546.0,192_19961231
NM,12.717915634209639,19961231,116919.0,136406,GEORGIA,17348.0,HINESVILLE BANK,HINESVILLE,20190901,193,85.7139715261792,19111115,119058.0,193_19961231
NM,8.38255977496484,19961231,22522.0,24885,GEORGIA,2086.0,BANK OF WADLEY,WADLEY,19990301,194,90.50431987140848,19020101,22799.0,194_19961231
NM,9.857224727780132,19961231,35981.0,40133,INDIANA,3956.0,CITIZENS EXCHANGE BANK,FAIRMOUNT,20160401,195,89.6543991229163,18930715,36177.0,195_19961231
NM,8.889629775561852,19961231,55760.0,65987,INDIANA,5866.0,PEOPLES STB OF FRANCESVILLE,FRANCESVILLE,99991231,197,84.50149271826268,19300703,60121.0,197_19961231
NM,9.139681005316579,19961231,18715.0,20690,INDIANA,1891.0,FARMERS STATE BANK,LOSANTVILLE,19971115,199,90.45432576123731,19020721,18799.0,199_19961231
NM,12.982450156055464,19961231,50820.0,58633,INDIANA,7612.0,FIRST UNITED BANK,MIDDLETOWN,20060101,202,86.67473948117954,18820518,51021.0,202_19961231
NM,9.64538499182392,19961231,74864.0,83781,INDIANA,8081.0,ORANGE COUNTY BANK,PAOLI,20010308,204,89.35677540253756,18860327,75700.0,204_19961231
NM,9.915570206331765,19961231,90306.0,106479,INDIANA,10558.0,TRI-COUNTY BANK&TRUST CO,ROACHDALE,99991231,210,84.81108951060773,18921007,95921.0,210_19961231
NM,8.006947459834999,19961231,20971.0,23030,IOWA,1844.0,MILLS COUNTY STATE BANK,GLENWOOD,20080209,212,91.05948762483716,18830101,21186.0,212_19961231
NM,11.793097167835352,19961231,38265.0,43924,IOWA,5180.0,POSTVILLE STATE BANK,POSTVILLE,20060331,213,87.11638284309261,18721025,38744.0,213_19961231
SM,11.00168774902998,19961231,100349.0,114946,IOWA,12646.0,WASHINGTON STATE BANK,WASHINGTON,99991231,214,87.30099350999599,19320418,102300.0,214_19961231
NM,12.358427714856763,19961231,20854.0,24016,IOWA,2968.0,RIPPEY SAVINGS BANK,RIPPEY,20010518,215,86.83377748167888,19050301,21048.0,215_19961231
SM,8.609835467291141,19961231,29426.0,32881,IOWA,2831.0,SECURITY STATE BANK,HARTLEY,20020531,218,89.49241203126425,19330511,30050.0,218_19961231
NM,15.864923025989075,19961231,25137.0,30205,IOWA,4792.0,BUFFALO SAVINGS BANK,BUFFALO,20140915,219,83.22132097334878,19090401,25413.0,219_19961231
NM,8.613455395031707,19961231,37990.0,41946,IOWA,3613.0,RACCOON VALLEY STATE BANK,ADEL,20031027,222,90.56882658656367,19141005,38333.0,222_19961231
NM,9.318080852954242,19961231,16201.0,18008,IOWA,1678.0,MANSON STATE BANK,MANSON,20220514,223,89.96557085739671,19330101,16330.0,223_19961231
NM,8.07485704383989,19961231,10462.0,11542,IOWA,932.0,PEOPLES SAVINGS BANK,CRAWFORDSVILLE,20220912,225,90.64286952001386,19121017,10610.0,225_19961231
NM,8.423578094734989,19961231,41206.0,45432,IOWA,3827.0,GUTHRIE COUNTY STATE BANK,GUTHRIE CENTER,99991231,226,90.698186300405,19311017,41605.0,226_19961231
NM,8.9375100920394,19961231,33373.0,37158,IOWA,3321.0,FARMERS STATE BANK,HAWARDEN,20080110,227,89.81376823295119,19170630,33837.0,227_19961231
