BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,5.309433869152077,19930930,6784488,19412597,MASSACHUSETTS,1030699,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,61.29006850551731,17920101,18381898,14_19930930
NM,91.0585141354372,19930930,100,4563,MASSACHUSETTS,4155,EASTERN BANK&TRUST CO,SALEM,20021122,28,2.1915406530791146,18030101,408,28_19930930
NM,9.696173512100254,19930930,318594,388215,ARKANSAS,37642,BANK OF BENTONVILLE,BENTONVILLE,20020307,100,82.06638074262973,19310225,350573,100_19930930
NM,8.268407384010668,19930930,51384,56988,ARKANSAS,4712,BANK OF PRESCOTT,PRESCOTT,20191109,101,90.166350810697,19040810,52276,101_19930930
NM,7.7245352186436245,19930930,95342,106932,ARKANSAS,8260,SECURITY BANK,PARAGOULD,19960201,102,89.16133617626156,19310205,98672,102_19930930
SM,9.281400597816141,19930930,58339,65572,ARKANSAS,6086,RIVER VALLEY BANK&TRUST,LAVACA,19990604,103,88.96937717318367,19100505,59486,103_19930930
NM,8.781953405900605,19930930,36343,40606,ARKANSAS,3566,COMMERCIAL BANK AT ALMA,ALMA,19991022,104,89.50155149485298,19090101,37040,104_19930930
NM,8.040442946557535,19930930,30621,39463,ARKANSAS,3173,BANK OF CAVE CITY,CAVE CITY,99991231,105,77.5942021640524,19060701,36290,105_19930930
NM,9.75609756097561,19930930,21734,24231,ARKANSAS,2364,MERCHANTS&PLANTERS BANK,CLARENDON,99991231,107,89.69501877759895,18900101,21867,107_19930930
NM,8.766843828850593,19930930,32783,37254,ARKANSAS,3266,BANK OF ELKINS,ELKINS,20081124,108,87.9986041767327,19120601,33988,108_19930930
NM,9.766416398522226,19930930,30136,33564,ARKANSAS,3278,HORATIO STATE BANK,HORATIO,99991231,109,89.78667620069122,19050505,30286,109_19930930
NM,7.7128476570807445,19930930,38877,42319,ARKANSAS,3264,NEWTON COUNTY BANK,JASPER,99991231,110,91.86653748907109,19030303,39055,110_19930930
NM,8.288937413185018,19930930,638083,699764,CALIFORNIA,58003,SANTA MONICA BANK,SANTA MONICA,19980127,114,91.18545681115347,19280203,641761,114_19930930
NM,6.890991803750696,19930930,48160,52097,FLORIDA,3590,BANK OF MADISON COUNTY,MADISON,19951229,127,92.44294297176421,19050805,48507,127_19930930
NM,13.414900710301112,19930930,454919,544417,FLORIDA,73033,PEOPLES BANK OF LAKELAND,LAKELAND,19960123,130,83.56076316500037,19310219,471384,130_19930930
N,8.423387278859815,19930930,518185,575766,FLORIDA,48499,FIRST NB&T CO TREASURE COAST,STUART,99991231,131,89.99923580065513,19330101,527267,131_19930930
SM,7.67419493035172,19930930,1619080,1886048,FLORIDA,144739,SUN BANK OF TAMPA BAY,TAMPA,20000101,132,85.84511104701471,19140701,1741309,132_19930930
NM,10.349657408926296,19930930,70658,79249,FLORIDA,8202,PERKINS STATE BANK,WILLISTON,20130118,134,89.15948466226703,19130801,71047,134_19930930
SM,10.576355797594736,19930930,39006,44070,FLORIDA,4661,FIRST BANK OF CRESTVIEW,CRESTVIEW,19950922,138,88.50918992511913,19180101,39409,138_19930930
SM,8.06160944431032,19930930,338467,410067,FLORIDA,33058,BARNETT BANK OF WEST FLORIDA,PENSACOLA,19960629,144,82.53943867709424,19140703,377009,144_19930930
NM,7.910901020983056,19930930,571756,654957,FLORIDA,51813,SUN BANK&TRUST CO,BROOKSVILLE,19950512,145,87.29672329633854,19050608,603144,145_19930930
NM,8.566296530747028,19930930,389323,437587,FLORIDA,37485,SUN BANK WEST FLORIDA,PENSACOLA,20000101,146,88.97042188182007,19321231,400102,146_19930930
NM,11.447172809760598,19930930,85769,97535,GEORGIA,11165,CENTURY BANK&TRUST,MILLEDGEVILLE,99991231,147,87.9366381299021,18980101,86370,147_19930930
