BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,7.813561897988971,20020331,254484,348727,MAINE,27248.0,UNION TRUST CO,ELLSWORTH,,9,72.97513527773874,19070101,321479,9_20020331
SM,6.210312974771017,20020331,18393731,68571214,MASSACHUSETTS,4258487.0,STATE STREET BANK&TRUST CO,BOSTON,99991231.0,14,62.95423324428819,17920101,64312727,14_20020331
NM,44.574616457461644,20020331,100,14340,MASSACHUSETTS,6392.0,EASTERN BANK&TRUST CO,SALEM,20021122.0,28,0.697350069735007,18030101,7948,28_20020331
SM,6.902576339118916,20020331,380148,471056,ALABAMA,32515.0,AUBURNBANK,AUBURN,99991231.0,35,80.70123297442342,19070103,438541,35_20020331
NM,10.239437527580684,20020331,161827,201681,ALABAMA,20651.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231.0,39,80.23909044481135,18700101,181030,39_20020331
NM,14.31191251164175,20020331,82368,104151,ALABAMA,14906.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231.0,41,79.08517441023129,19040504,89245,41_20020331
NM,11.391812865497077,20020331,11285,12825,ALABAMA,1461.0,BANK OF BERRY,BERRY,20020401.0,43,87.99220272904483,19110101,11364,43_20020331
NM,7.107695438146146,20020331,117633,127777,ALABAMA,9082.0,MERCHANTS BANK,HANCEVILLE,20220105.0,46,92.06116906798563,19070101,118695,46_20020331
NM,9.86375545306074,20020331,266498,320233,ALABAMA,31587.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701.0,47,83.22003041535382,19060106,288646,47_20020331
NM,6.111733137716691,20020331,23989,25901,ALABAMA,1583.0,BANK OF EVERGREEN,EVERGREEN,99991231.0,49,92.61804563530366,19320901,24318,49_20020331
NM,7.3471995456804144,20020331,67963,84522,ALABAMA,6210.0,COMMUNITY SPIRIT BANK,RED BAY,99991231.0,50,80.40865100210596,19080317,78312,50_20020331
NM,9.058680353457856,20020331,77895,94495,ALABAMA,8560.0,BANK OF VERNON,VERNON,99991231.0,51,82.43293295941584,19111111,85935,51_20020331
NM,16.369412678942837,20020331,92493,131257,ALABAMA,21486.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231.0,52,70.4670988975826,19200522,109771,52_20020331
NM,8.952271481842846,20020331,132125,149638,ALABAMA,13396.0,PEOPLES COMMUNITY BANK,COLUMBIA,20050413.0,53,88.29642203183683,19121021,136242,53_20020331
NM,10.159671836014669,20020331,136569,165527,ALABAMA,16817.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231.0,54,82.50557310891878,19090310,148710,54_20020331
NM,7.674080511644251,20020331,578262,685789,ALABAMA,52628.0,COMMUNITY BANK,BLOUNTSVILLE,20061107.0,57,84.32068755841811,19230723,633161,57_20020331
NM,9.560308945220523,20020331,181626,221269,ALABAMA,21154.0,UNITED BANK,ATMORE,99991231.0,58,82.08379845346614,19040104,200115,58_20020331
NM,14.403635689111482,20020331,91798,107820,ALABAMA,15530.0,CITIZENS BANK,GENEVA,20130101.0,59,85.14004822852903,19010101,92290,59_20020331
NM,12.623637341328683,20020331,105491,122738,ALABAMA,15494.0,BANKTRUST OF BREWTON,BREWTON,20031101.0,60,85.94811712753996,19120205,107244,60_20020331
NM,13.910221247028707,20020331,18772,21876,ALABAMA,3043.0,BANK OF PARRISH,PARRISH,20020509.0,63,85.81093435728653,19190519,18833,63_20020331
NM,14.293840253949613,20020331,45788,54499,ALABAMA,7790.0,PEACHTREE BANK,MAPLESVILLE,20140228.0,68,84.01622048110976,19190919,46709,68_20020331
NM,10.197163179568237,20020331,41960,48082,ALABAMA,4903.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,99991231.0,70,87.26758454307225,19070823,43179,70_20020331
SM,11.578387706897002,20020331,98565,114731,ALABAMA,13284.0,CENTRAL STATE BANK,CALERA,99991231.0,72,85.90964952802642,19160205,101447,72_20020331
NM,11.972794414773198,20020331,139020,205399,ALABAMA,24592.0,BANKSOUTH,DOTHAN,99991231.0,77,67.68290011149031,19280101,180807,77_20020331
SM,14.474654104569293,20020331,98348,118027,ARKANSAS,17084.0,WARREN BANK&TRUST CO,WARREN,99991231.0,81,83.32669643386683,19011231,100943,81_20020331
NM,8.43024971958203,20020331,30309,33878,ARKANSAS,2856.0,MADISON BANK&TRUST,KINGSTON,20030930.0,85,89.46513961863157,19110407,31022,85_20020331
NM,11.109618033392684,20020331,26327,29767,ARKANSAS,3307.0,MARKED TREE BANK,MARKED TREE,20030430.0,86,88.44357845936776,19320310,26460,86_20020331
NM,8.725627751705453,20020331,36152,41338,ARKANSAS,3607.0,CALHOUN COUNTY BANK,HAMPTON,99991231.0,88,87.45464221781411,19071008,37731,88_20020331
NM,9.264769880382493,20020331,74545,85021,ARKANSAS,7877.0,FIRST BANK OF SOUTH ARKANSAS,CAMDEN,99991231.0,89,87.67833829289235,19330818,77144,89_20020331
NM,8.821692040963873,20020331,128269,142467,ARKANSAS,12568.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,99991231.0,90,90.0341833547418,19130101,129899,90_20020331
SM,7.191533038313339,20020331,46866,59431,ARKANSAS,4274.0,ALLIED BANK,MULBERRY,20160923.0,91,78.85783513654489,19020304,55157,91_20020331
NM,9.374651477734407,20020331,112176,125530,ARKANSAS,11768.0,DELTA TRUST&BANK,PARKDALE,20141025.0,92,89.36190552059269,19100201,113762,92_20020331
NM,7.640279833957445,20020331,28686,34449,ARKANSAS,2632.0,RIVERSIDE BANK,SPARKMAN,99991231.0,93,83.27092223286597,19160101,31817,93_20020331
NM,10.377564495835456,20020331,85176,96169,ARKANSAS,9980.0,FIRST STATE BANK OF WARREN,WARREN,99991231.0,94,88.56908151275358,18900101,86189,94_20020331
NM,15.810723514211885,20020331,62180,74304,ARKANSAS,11748.0,BANK OF DELIGHT,DELIGHT,99991231.0,99,83.68324720068905,19110616,62556,99_20020331
NM,10.594811162165191,20020331,63291,71384,ARKANSAS,7563.0,BANK OF PRESCOTT,PRESCOTT,20191109.0,101,88.66272554073743,19040810,63821,101_20020331
NM,8.607206180344479,20020331,53091,63168,ARKANSAS,5437.0,BANK OF CAVE CITY,CAVE CITY,99991231.0,105,84.04730243161094,19060701,57731,105_20020331
NM,11.80104928896866,20020331,25341,28972,ARKANSAS,3419.0,MERCHANTS&PLANTERS BANK,CLARENDON,99991231.0,107,87.46720971972938,18900101,25553,107_20020331
NM,9.04786440196148,20020331,175786,225136,ARKANSAS,20370.0,COMMUNITY BANK OF NORTH AR,FAYETTEVILLE,20081124.0,108,78.07991613957785,19120601,204766,108_20020331
NM,10.016574076915994,20020331,58436,65162,ARKANSAS,6527.0,HORATIO STATE BANK,HORATIO,99991231.0,109,89.6780332095393,19050505,58635,109_20020331
NM,8.381822258901964,20020331,677154,865146,ARKANSAS,72515.0,BANK OF THE OZARKS,LITTLE ROCK,99991231.0,110,78.27048844934843,19030303,792631,110_20020331
N,7.363846707394117,20020331,1040180,1252063,FLORIDA,92200.0,FIRST NB&T CO TREASURE COAST,STUART,99991231.0,131,83.07728924183527,19330101,1159863,131_20020331
NM,8.1679180065921,20020331,127062,149573,FLORIDA,12217.0,PERKINS STATE BANK,WILLISTON,20130118.0,134,84.94982383184131,19130801,137356,134_20020331
NM,11.091699666123146,20020331,114002,128790,GEORGIA,14285.0,CENTURY BANK&TRUST,MILLEDGEVILLE,99991231.0,147,88.517742060719,18980101,114505,147_20020331
NM,10.352945294792022,20020331,98951,114267,GEORGIA,11830.0,BANK OF MADISON,MADISON,99991231.0,148,86.59630514496749,18900101,102437,148_20020331
NM,8.08479171801824,20020331,55179,60855,GEORGIA,4920.0,BANK OF HAZLEHURST,HAZLEHURST,99991231.0,149,90.6729110179936,19060101,55935,149_20020331
NM,8.49282791527858,20020331,372385,507593,GEORGIA,43109.0,HABERSHAM BANK,CLARKESVILLE,20110218.0,151,73.36291083604384,19040513,464484,151_20020331
NM,15.263688675327758,20020331,42547,50571,GEORGIA,7719.0,BANK OF ALAPAHA,ALAPAHA,99991231.0,155,84.13319886891696,19050325,42852,155_20020331
NM,6.516501844769783,20020331,55220,59357,GEORGIA,3868.0,MONROE COUNTY BANK,FORSYTH,20140731.0,156,93.03030813551898,19081015,55489,156_20020331
