BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,8.03400426879863,20020930,288120,383246,MAINE,30790.0,UNION TRUST CO,ELLSWORTH,,9,75.17886683748819,19070101,352456,9_20020930
SM,6.345964246051605,20020930,18406829,72788828,MASSACHUSETTS,4619153.0,STATE STREET BANK&TRUST CO,BOSTON,99991231.0,14,59.60481600280746,17920101,68169675,14_20020930
NM,55.5635722302389,20020930,500,12474,MASSACHUSETTS,6931.0,EASTERN BANK&TRUST CO,SALEM,20021122.0,28,4.008337341670675,18030101,5543,28_20020930
SM,7.2151227351554725,20020930,398895,503401,ALABAMA,36321.0,AUBURNBANK,AUBURN,99991231.0,35,79.24000945568245,19070103,467080,35_20020930
NM,10.949218121835575,20020930,163721,205211,ALABAMA,22469.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231.0,39,79.78178557679657,18700101,182742,39_20020930
NM,14.754878167168236,20020930,81258,103010,ALABAMA,15199.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231.0,41,78.88360353363751,19040504,87811,41_20020930
NM,7.802194415336252,20020930,118490,129784,ALABAMA,10126.0,MERCHANTS BANK,HANCEVILLE,20220105.0,46,91.2978487332799,19070101,119658,46_20020930
NM,11.41157666612049,20020930,263520,323461,ALABAMA,36912.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701.0,47,81.46886332509948,19060106,286549,47_20020930
NM,7.167553708092149,20020930,23533,25741,ALABAMA,1845.0,BANK OF EVERGREEN,EVERGREEN,99991231.0,49,91.42224466803931,19320901,23896,49_20020930
NM,8.029268651411343,20020930,65081,81589,ALABAMA,6551.0,COMMUNITY SPIRIT BANK,RED BAY,99991231.0,50,79.76688033926142,19080317,75038,50_20020930
NM,9.089885455159635,20020930,81264,97691,ALABAMA,8880.0,BANK OF VERNON,VERNON,99991231.0,51,83.18473554370412,19111111,88811,51_20020930
NM,17.3340810356127,20020930,93496,148009,ALABAMA,25656.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231.0,52,63.169131606861754,19200522,122353,52_20020930
NM,8.696153029981508,20020930,142522,164935,ALABAMA,14343.0,PEOPLES COMMUNITY BANK,COLUMBIA,20050413.0,53,86.41101039803559,19121021,150592,53_20020930
NM,10.755047276831474,20020930,142169,173658,ALABAMA,18677.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231.0,54,81.86723329763097,19090310,154981,54_20020930
NM,9.676382154092149,20020930,470492,575370,ALABAMA,55675.0,COMMUNITY BANK,BLOUNTSVILLE,20061107.0,57,81.77207709821505,19230723,519695,57_20020930
NM,9.79881370503333,20020930,182503,231477,ALABAMA,22682.0,UNITED BANK,ATMORE,99991231.0,58,78.84282239704162,19040104,208795,58_20020930
NM,15.040336345832511,20020930,94216,111314,ALABAMA,16742.0,CITIZENS BANK,GENEVA,20130101.0,59,84.63984763821263,19010101,94572,59_20020930
NM,13.94940883415781,20020930,96309,114012,ALABAMA,15904.0,BANKTRUST OF BREWTON,BREWTON,20031101.0,60,84.47268708556994,19120205,98108,60_20020930
NM,14.736879903765015,20020930,45977,55697,ALABAMA,8208.0,PEACHTREE BANK,MAPLESVILLE,20140228.0,68,82.54843169290986,19190919,47489,68_20020930
NM,8.66450481453294,20020930,54823,60442,ALABAMA,5237.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,99991231.0,70,90.70348433208696,19070823,55205,70_20020930
SM,12.795374346328813,20020930,99855,117605,ALABAMA,15048.0,CENTRAL STATE BANK,CALERA,99991231.0,72,84.9071042897836,19160205,102557,72_20020930
NM,12.165675113348462,20020930,132843,211957,ALABAMA,25786.0,BANKSOUTH,DOTHAN,99991231.0,77,62.674504734450856,19280101,186171,77_20020930
SM,14.782026784058566,20020930,100736,124029,ARKANSAS,18334.0,WARREN BANK&TRUST CO,WARREN,99991231.0,81,81.21971474413242,19011231,105695,81_20020930
NM,9.297800059368713,20020930,27400,30319,ARKANSAS,2819.0,MADISON BANK&TRUST,KINGSTON,20030930.0,85,90.37237375902899,19110407,27500,85_20020930
NM,11.994205379778093,20020930,26586,30373,ARKANSAS,3643.0,MARKED TREE BANK,MARKED TREE,20030430.0,86,87.53168932933856,19320310,26730,86_20020930
NM,9.839731643682445,20020930,35254,40245,ARKANSAS,3960.0,CALHOUN COUNTY BANK,HAMPTON,99991231.0,88,87.59845943595478,19071008,36285,88_20020930
NM,10.446163577093369,20020930,71326,82212,ARKANSAS,8588.0,FIRST BANK OF SOUTH ARKANSAS,CAMDEN,99991231.0,89,86.75862404515155,19330818,73624,89_20020930
NM,9.02437421982787,20020930,137057,152210,ARKANSAS,13736.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,99991231.0,90,90.04467511990015,19130101,138474,90_20020930
SM,10.981578444871008,20020930,86574,99503,ARKANSAS,10927.0,ALLIED BANK,MULBERRY,20160923.0,91,87.00642191692712,19020304,88576,91_20020930
NM,7.128770770733407,20020930,135486,160743,ARKANSAS,11459.0,DELTA TRUST&BANK,PARKDALE,20141025.0,92,84.28734066180176,19100201,149284,92_20020930
NM,7.931946200712725,20020930,28923,34796,ARKANSAS,2760.0,RIVERSIDE BANK,SPARKMAN,99991231.0,93,83.1216231750776,19160101,32036,93_20020930
