BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,5.45738626161733,19930630,6865217,18267536,MASSACHUSETTS,996930,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,63.351735012319125,17920101,17270606,14_19930630
NM,89.12994350282486,19930630,100,4425,MASSACHUSETTS,3944,EASTERN BANK&TRUST CO,SALEM,20021122,28,2.2598870056497176,18030101,481,28_19930630
NM,9.522220967220822,19930630,311941,380699,ARKANSAS,36251,BANK OF BENTONVILLE,BENTONVILLE,20020307,100,81.93901218547987,19310225,344448,100_19930630
NM,8.107868358023595,19930630,51336,56365,ARKANSAS,4570,BANK OF PRESCOTT,PRESCOTT,20191109,101,91.07779650492327,19040810,51795,101_19930630
NM,7.54425601281208,19930630,94736,104901,ARKANSAS,7914,SECURITY BANK,PARAGOULD,19960201,102,90.30991124965443,19310205,96987,102_19930630
SM,9.637042280713045,19930630,55748,62156,ARKANSAS,5990,RIVER VALLEY BANK&TRUST,LAVACA,19990604,103,89.69045627131733,19100505,56166,103_19930630
NM,8.37999660630742,19930630,37293,41253,ARKANSAS,3457,COMMERCIAL BANK AT ALMA,ALMA,19991022,104,90.400698131045,19090101,37796,104_19930630
NM,7.811687636477071,19930630,29690,38468,ARKANSAS,3005,BANK OF CAVE CITY,CAVE CITY,99991231,105,77.1810335863575,19060701,35463,105_19930630
NM,9.080694996187955,19930630,22082,24921,ARKANSAS,2263,MERCHANTS&PLANTERS BANK,CLARENDON,99991231,107,88.60800128405762,18900101,22658,107_19930630
NM,8.46044933614725,19930630,33377,37433,ARKANSAS,3167,BANK OF ELKINS,ELKINS,20081124,108,89.16464082494056,19120601,34266,108_19930630
NM,9.44581025443559,19930630,30413,33761,ARKANSAS,3189,HORATIO STATE BANK,HORATIO,99991231,109,90.08323213174964,19050505,30572,109_19930630
NM,7.72643522110163,19930630,37887,41248,ARKANSAS,3187,NEWTON COUNTY BANK,JASPER,99991231,110,91.85172614429791,19030303,38061,110_19930630
NM,9.12906522443109,19930630,644067,713337,CALIFORNIA,65121,SANTA MONICA BANK,SANTA MONICA,19980127,114,90.28930225125012,19280203,648216,114_19930630
NM,6.398926054368498,19930630,49870,53634,FLORIDA,3432,BANK OF MADISON COUNTY,MADISON,19951229,127,92.98206361636275,19050805,50202,127_19930630
NM,12.989818574600445,19930630,464495,549923,FLORIDA,71434,PEOPLES BANK OF LAKELAND,LAKELAND,19960123,130,84.46546152825032,19310219,478489,130_19930630
N,7.930541970290294,19930630,535459,590918,FLORIDA,46863,FIRST NB&T CO TREASURE COAST,STUART,99991231,131,90.61477226958732,19330101,544055,131_19930630
SM,7.353422346037081,19930630,1484763,1711516,FLORIDA,125855,SUN BANK OF TAMPA BAY,TAMPA,20000101,132,86.7513362422554,19140701,1585661,132_19930630
NM,10.356075373619234,19930630,68542,76950,FLORIDA,7969,PERKINS STATE BANK,WILLISTON,20130118,134,89.07342430149447,19130801,68981,134_19930630
SM,10.23222224729751,19930630,39323,44311,FLORIDA,4534,FIRST BANK OF CRESTVIEW,CRESTVIEW,19950922,138,88.74320146239083,19180101,39777,138_19930630
SM,7.766728684159877,19930630,344070,389675,FLORIDA,30265,BARNETT BANK OF WEST FLORIDA,PENSACOLA,19960629,144,88.2966574709694,19140703,359410,144_19930630
NM,7.843855280503882,19930630,580011,641738,FLORIDA,50337,SUN BANK&TRUST CO,BROOKSVILLE,19950512,145,90.38127709439054,19050608,591401,145_19930630
NM,8.472133431404224,19930630,382575,436419,FLORIDA,36974,SUN BANK WEST FLORIDA,PENSACOLA,20000101,146,87.66231534374076,19321231,399445,146_19930630
NM,11.245899932316343,19930630,84536,96035,GEORGIA,10800,CENTURY BANK&TRUST,MILLEDGEVILLE,99991231,147,88.0262404331754,18980101,85235,147_19930630
NM,9.50931999008272,19930630,39760,44367,GEORGIA,4219,BANK OF MADISON,MADISON,99991231,148,89.61615615209503,18900101,40148,148_19930630
NM,9.185114147952795,19930630,31509,37539,GEORGIA,3448,BANK OF HAZLEHURST,HAZLEHURST,99991231,149,83.93670582594102,19060101,34091,149_19930630
NM,8.946747887600708,19930630,134189,152670,GEORGIA,13659,HABERSHAM BANK,CLARKESVILLE,20110218,151,87.89480579026659,19040513,139011,151_19930630
NM,11.49945850152604,19930630,43748,50785,GEORGIA,5840,COFFEE COUNTY BANK,DOUGLAS,19980619,152,86.14354632273309,19310701,44945,152_19930630
