BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,10.590776798489127,20100930,26846631,167877412,MASSACHUSETTS,17779522.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,64.86819680065118,17920101,150097890,14_20100930
SM,8.270440860423243,20100930,603232,774735,ALABAMA,64074.0,AUBURNBANK,AUBURN,99991231,35,77.86301122319244,19070103,710661,35_20100930
NM,10.535764543337912,20100930,194793,234506,ALABAMA,24707.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,83.06525206178094,18700101,209799,39_20100930
NM,16.761715515813876,20100930,109443,150975,ALABAMA,25306.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,72.49080973671138,19040504,125669,41_20100930
NM,7.6168224299065415,20100930,218435,248240,ALABAMA,18908.0,MERCHANTS BANK OF ALABAMA,CULLMAN,20220105,46,87.99347405736384,19070101,229332,46_20100930
NM,12.74603148089376,20100930,282086,359202,ALABAMA,45784.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701,47,78.53129993708275,19060106,313418,47_20100930
NM,7.970726607422895,20100930,43706,47825,ALABAMA,3812.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,91.38734971249347,19320901,44013,49_20100930
NM,8.191042753063876,20100930,93280,106238,ALABAMA,8702.0,COMMUNITY SPIRIT BANK,RED BAY,99991231,50,87.8028577345206,19080317,97536,50_20100930
NM,10.409880039157343,20100930,156086,180809,ALABAMA,18822.0,BANK OF VERNON,VERNON,99991231,51,86.32645498841319,19111111,161987,51_20100930
NM,19.886655599035535,20100930,119337,202392,ALABAMA,40249.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,58.96329894462232,19200522,162143,52_20100930
NM,10.718671301017753,20100930,211152,240235,ALABAMA,25750.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,87.89393718650487,19090310,214485,54_20100930
NM,9.576193234789072,20100930,431003,481611,ALABAMA,46120.0,UNITED BANK,ATMORE,99991231,58,89.49193436196433,19040104,435491,58_20100930
NM,15.64501917077469,20100930,141287,167964,ALABAMA,26278.0,CITIZENS BANK,GENEVA,20130101,59,84.11742992546021,19010101,141686,59_20100930
NM,9.357783724224776,20100930,53786,63530,ALABAMA,5945.0,PEACHTREE BANK,MAPLESVILLE,20140228,68,84.66236423736817,19190919,57585,68_20100930
NM,12.385054837625638,20100930,56975,65466,ALABAMA,8108.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,99991231,70,87.02990865487429,19070823,57358,70_20100930
SM,13.268275213751735,20100930,133663,156373,ALABAMA,20748.0,CENTRAL STATE BANK,CALERA,99991231,72,85.47703248003172,19160205,135625,72_20100930
NM,13.444303942981954,20100930,175431,217475,ALABAMA,29238.0,BANKSOUTH,DOTHAN,99991231,77,80.66720312679618,19280101,188237,77_20100930
SM,14.699980780319047,20100930,106402,130075,ARKANSAS,19121.0,WARREN BANK&TRUST CO,WARREN,99991231,81,81.80049971170479,19011231,110954,81_20100930
NM,10.485116080330437,20100930,150501,175525,ARKANSAS,18404.0,CALHOUN COUNTY BANK,HAMPTON,99991231,88,85.74334140435835,19071008,157121,88_20100930
NM,11.40124438456082,20100930,491642,617494,ARKANSAS,70402.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,99991231,89,79.6189112768707,19330818,547092,89_20100930
NM,10.131130443630445,20100930,140555,157248,ARKANSAS,15931.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,99991231,90,89.3842846967847,19130101,141317,90_20100930
SM,9.028578617407167,20100930,163295,190772,ARKANSAS,17224.0,ALLIED BANK,MULBERRY,20160923,91,85.59694294760237,19020304,173548,91_20100930
NM,8.966886201436537,20100930,316040,348616,ARKANSAS,31260.0,DELTA TRUST&BANK,PARKDALE,20141025,92,90.65562108451705,19100201,317356,92_20100930
NM,8.147658938440683,20100930,47714,57538,ARKANSAS,4688.0,RIVERSIDE BANK,SPARKMAN,99991231,93,82.92606625186833,19160101,52851,93_20100930
NM,10.632797352082884,20100930,90811,102118,ARKANSAS,10858.0,FIRST STATE BANK OF WARREN,WARREN,99991231,94,88.92751522748193,18900101,91260,94_20100930
NM,20.383501448117446,20100930,63412,80104,ARKANSAS,16328.0,BANK OF DELIGHT,DELIGHT,99991231,99,79.1620892839309,19110616,63776,99_20100930
NM,13.40502960186845,20100930,60241,73644,ARKANSAS,9872.0,BANK OF PRESCOTT,PRESCOTT,20191109,101,81.80028243984574,19040810,63772,101_20100930
NM,10.803505347048665,20100930,74310,93229,ARKANSAS,10072.0,BANK OF CAVE CITY,CAVE CITY,99991231,105,79.70695813534415,19060701,83157,105_20100930
NM,10.495620154152277,20100930,38842,43723,ARKANSAS,4589.0,MERCHANTS&PLANTERS BANK,CLARENDON,99991231,107,88.83653912128628,18900101,39135,107_20100930
NM,10.182452022037893,20100930,102370,114167,ARKANSAS,11625.0,HORATIO STATE BANK,HORATIO,99991231,109,89.66689148352852,19050505,102541,109_20100930
NM,11.391204506243872,20100930,2421806,3164143,ARKANSAS,360434.0,BANK OF THE OZARKS,LITTLE ROCK,99991231,110,76.5390818303724,19030303,2800277,110_20100930
N,10.508272299485116,20100930,1654974,2012681,FLORIDA,211498.0,SEACOAST NATIONAL BANK,STUART,99991231,131,82.22733756616175,19330101,1801183,131_20100930
NM,8.687663756645394,20100930,160553,183962,FLORIDA,15982.0,PERKINS STATE BANK,WILLISTON,20130118,134,87.27508942064122,19130801,167980,134_20100930
NM,9.288497699915125,20100930,190276,213253,GEORGIA,19808.0,CENTURY BANK&TRUST,MILLEDGEVILLE,99991231,147,89.2254739675409,18980101,193445,147_20100930
NM,11.935512965050734,20100930,183799,221750,GEORGIA,26467.0,BANK OF MADISON,MADISON,99991231,148,82.88568207440812,18900101,195283,148_20100930
NM,12.696714712661425,20100930,78874,90677,GEORGIA,11513.0,BANK OF HAZLEHURST,HAZLEHURST,99991231,149,86.98346879583578,19060101,79164,149_20100930
NM,2.354774587731329,20100930,334247,395919,GEORGIA,9323.0,HABERSHAM BANK,CLARKESVILLE,20110218,151,84.42307643735208,19040513,386596,151_20100930
NM,11.902479877169311,20100930,93759,107465,GEORGIA,12791.0,BANK OF ALAPAHA,ALAPAHA,99991231,155,87.24608011910856,19050325,94674,155_20100930
NM,8.366577408601563,20100930,83513,91495,GEORGIA,7655.0,MONROE COUNTY BANK,FORSYTH,20140731,156,91.2760260123504,19081015,83840,156_20100930
NM,9.949503501756306,20100930,197457,230313,GEORGIA,22915.0,EXCHANGE BANK,MILLEDGEVILLE,99991231,160,85.73419650649333,19030601,207398,160_20100930
N,9.035682774780508,20100930,233604,276548,GEORGIA,24988.0,FIRST NB OF GRIFFIN,GRIFFIN,99991231,169,84.47141183447359,19330512,251560,169_20100930
NM,11.659679592753406,20100930,23549,26716,GEORGIA,3115.0,PEOPLES BANK OF TALBOTTON,TALBOTTON,99991231,170,88.14568049109148,18910101,23602,170_20100930
NM,10.644393066504952,20100930,828619,949824,GEORGIA,101103.0,UNITED BANK,ZEBULON,99991231,172,87.2392148440132,19050131,848721,172_20100930
NM,5.36327925077601,20100930,142006,150449,GEORGIA,8069.0,PEOPLES BANK,COVINGTON,20150206,173,94.38813152629794,19100101,142380,173_20100930
NM,10.775857790835012,20100930,89363,100753,GEORGIA,10857.0,COMMERCIAL BANK,CRAWFORD,99991231,175,88.695125703453,19240905,89896,175_20100930
NM,8.027776316481667,20100930,68812,76036,GEORGIA,6104.0,TALBOT STATE BANK,WOODLAND,99991231,178,90.49923720342996,19071125,69932,178_20100930
NM,14.984306340238543,20100930,79567,95580,GEORGIA,14322.0,MERCHANTS&CITIZENS BANK,MCRAE,99991231,183,83.24649508265327,19290223,81258,183_20100930
NM,7.0846910670053385,20100930,837735,951954,GEORGIA,67443.0,HERITAGE BANK,HINESVILLE,20190901,193,88.00162612899362,19111115,884511,193_20100930
NM,12.77328646748682,20100930,49340,56900,INDIANA,7268.0,CITIZENS EXCHANGE BANK,FAIRMOUNT,20160401,195,86.71353251318102,18930715,49632,195_20100930
NM,10.410901785375838,20100930,209992,263810,INDIANA,27465.0,ALLIANCE BANK,FRANCESVILLE,99991231,197,79.59971191387741,19300703,236345,197_20100930
NM,13.044949735516056,20100930,134828,159556,INDIANA,20814.0,TRI-COUNTY BANK&TRUST CO,ROACHDALE,99991231,210,84.50199303066009,18921007,138742,210_20100930
SM,14.268348418528168,20100930,167609,212239,IOWA,30283.0,WASHINGTON STATE BANK,WASHINGTON,99991231,214,78.97181950536894,19320418,181956,214_20100930
NM,9.820061255742726,20100930,32748,36568,IOWA,3591.0,BUFFALO SAVINGS BANK,BUFFALO,20140915,219,89.55370816014,19090401,32977,219_20100930
NM,11.949052643684771,20100930,30524,34781,IOWA,4156.0,MANSON STATE BANK,MANSON,20220514,223,87.76055892585032,19330101,30625,223_20100930
NM,10.968914467456742,20100930,22860,26411,IOWA,2897.0,PEOPLES SAVINGS BANK,CRAWFORDSVILLE,20220912,225,86.55484457233729,19121017,23514,225_20100930
NM,7.715850979112898,20100930,84591,104227,IOWA,8042.0,GUTHRIE COUNTY STATE BANK,PANORA,99991231,226,81.16035192416552,19311017,96185,226_20100930
NM,10.352370402568813,20100930,413395,499219,IOWA,51681.0,AMERICAN STATE BANK,SIOUX CENTER,99991231,228,82.8083466374477,19130901,447538,228_20100930
NM,9.533755615989906,20100930,99510,117299,IOWA,11183.0,COMMUNITY STATE BANK,SPENCER,99991231,230,84.83448281741532,19140101,106116,230_20100930
SM,9.522995058912961,20100930,88388,105240,IOWA,10022.0,COMMERCIAL SAVINGS BANK,CARROLL,99991231,231,83.98707715697454,19170101,95218,231_20100930
NM,20.01118275476457,20100930,63926,84058,IOWA,16821.0,SOLON STATE BANK,SOLON,99991231,232,76.04987032763091,19320317,67237,232_20100930
NM,17.824946934698463,20100930,64850,80090,IOWA,14276.0,POCAHONTAS STATE BANK,POCAHONTAS,99991231,234,80.9714071669372,19260701,65814,234_20100930
NM,8.392014029407797,20100930,60410,74130,IOWA,6221.0,SECURITY STATE BANK,SUTHERLAND,99991231,235,81.49197355996223,19310101,67909,235_20100930
NM,8.38635560268646,20100930,40060,45264,IOWA,3796.0,FIRST STATE BANK OF MAPLETON,MAPLETON,20120423,236,88.50300459526335,18890101,41468,236_20100930
NM,9.31371094561315,20100930,148702,168515,IOWA,15695.0,RACCOON VALLEY BANK,PERRY,99991231,245,88.24258968044387,19270101,152820,245_20100930
NM,10.550426714415273,20100930,66756,86006,IOWA,9074.0,STATE SAVINGS BANK,WEST DES MOINES,99991231,248,77.617840615771,18940704,76932,248_20100930
SM,9.56435447057656,20100930,45343,50385,IOWA,4819.0,COLUMBUS JUNCTION STATE BANK,COLUMBUS JUNCTIO,20151101,249,89.99305348814131,19270101,45566,249_20100930
NM,16.511304701535543,20100930,46747,59002,IOWA,9742.0,VALLEY BANK&TRUST,MAPLETON,99991231,251,79.22951764346972,18781003,49260,251_20100930
SM,16.825591371491605,20100930,58894,81590,IOWA,13728.0,PINNACLE BANK,MARSHALLTOWN,99991231,252,72.18286554724844,19270505,67862,252_20100930
NM,9.178824268235083,20100930,300247,378981,IOWA,34786.0,LUANA SAVINGS BANK,LUANA,99991231,253,79.22481601980047,19080801,344195,253_20100930
NM,11.594901493606208,20100930,128146,145219,IOWA,16838.0,FIRST WHITNEY BANK&TRUST,ATLANTIC,99991231,254,88.24327395175563,19070101,128381,254_20100930
NM,9.79685771188316,20100930,94386,112975,IOWA,11068.0,FARMERS&MERCHANTS SB,WAUKON,20190401,255,83.54591723832706,19251204,101907,255_20100930
NM,21.35424578459669,20100930,41116,52664,IOWA,11246.0,MELVIN SAVINGS BANK,MELVIN,20210701,256,78.0723074586055,19120101,41419,256_20100930
NM,8.28789306196519,20100930,1468643,1842712,KENTUCKY,152722.0,STOCK YARDS BANK&TRUST CO,LOUISVILLE,99991231,258,79.70008335540226,19040601,1689990,258_20100930
NM,10.855634262208271,20100930,104417,130301,KENTUCKY,14145.0,CITIZENS BANK,MOUNT VERNON,99991231,262,80.13522536281378,19040101,116156,262_20100930
N,9.220432669398647,20100930,75361,83944,KENTUCKY,7740.0,FARMERS NATIONAL BANK,WALTON,20120409,264,89.77532640808158,19310901,76204,264_20100930
NM,16.834135094361105,20100930,56149,70262,KENTUCKY,11828.0,DEPOSIT BANK OF CARLISLE,CARLISLE,20181207,266,79.91375138766331,18660101,58434,266_20100930
NM,23.838866583374777,20100930,125117,164882,KENTUCKY,39306.0,KENTUCKY FARMERS BANK CORP,CATLETTSBURG,99991231,267,75.88275251391904,19310101,125576,267_20100930
NM,9.648323545400949,20100930,108664,130603,KENTUCKY,12601.0,MORGANTOWN BANK&TRUST CO INC,MORGANTOWN,99991231,275,83.20176412486695,18800901,118002,275_20100930
NM,9.106231222062092,20100930,102269,122817,KENTUCKY,11184.0,HYDEN CITIZENS BANK,HYDEN,99991231,281,83.26941710023857,19040901,111633,281_20100930
NM,7.882807508594725,20100930,53258,65738,KENTUCKY,5182.0,AUBURN BANKING CO,AUBURN,99991231,284,81.01554656363137,19290101,60556,284_20100930
NM,9.458469015795869,20100930,422064,514375,KENTUCKY,48652.0,COMMUNITY FINL SERVICES BK,BENTON,99991231,287,82.0537545565006,18900101,465723,287_20100930
NM,10.29528406644458,20100930,37575,44127,KENTUCKY,4543.0,FARMERS&TRADERS BK CAMPTON,CAMPTON,99991231,288,85.15194778706913,19020101,39584,288_20100930
NM,14.098249930648526,20100930,132845,165822,KENTUCKY,23378.0,BANK OF HINDMAN,HINDMAN,99991231,289,80.11301274860996,19030101,142444,289_20100930
NM,21.03051876057653,20100930,107500,137096,KENTUCKY,28832.0,JACKSON COUNTY BANK,MC KEE,99991231,291,78.41220750423061,19041005,108264,291_20100930
NM,8.122266528922182,20100930,549426,601113,KENTUCKY,48824.0,MONTICELLO BANKING CO,MONTICELLO,99991231,292,91.40145030967555,18950101,552289,292_20100930
NM,11.178581286226883,20100930,163830,195642,KENTUCKY,21870.0,BANK OF EDMONSON COUNTY,BROWNSVILLE,99991231,296,83.73968779709878,19250101,173772,296_20100930
NM,13.412180863272443,20100930,60418,74067,KENTUCKY,9934.0,LEWISBURG BANKING CO,LEWISBURG,99991231,297,81.57209013460786,18940210,64133,297_20100930
NM,10.969170499063193,20100930,107723,140904,KENTUCKY,15456.0,BANK OF MCCREARY COUNTY,WHITLEY CITY,99991231,303,76.45134275818998,19060101,125448,303_20100930
NM,18.632267817715274,20100930,33912,50273,KENTUCKY,9367.0,CLINTON BANK,CLINTON,99991231,304,67.45569192210532,18870901,40906,304_20100930
NM,9.261142179291646,20100930,155372,177030,LOUISIANA,16395.0,BANK OF ZACHARY,ZACHARY,99991231,306,87.76591538157375,19040101,160635,306_20100930
NM,10.632217120401794,20100930,81922,95173,LOUISIANA,10119.0,LANDMARK BANK,CLINTON,99991231,307,86.07693358410474,18971101,85054,307_20100930
NM,10.764051456981697,20100930,119326,134559,LOUISIANA,14484.0,HIGHLANDS BANK,JACKSON,20171201,310,88.67931539324758,19040101,120075,310_20100930
NM,8.484739150533876,20100930,291676,443455,LOUISIANA,37626.0,AMERICAN GATEWAY BANK,BATON ROUGE,20150401,313,65.77352831741665,19050101,405829,313_20100930
NM,13.341082267854837,20100930,33242,38715,LOUISIANA,5165.0,MER ROUGE STATE BANK,MER ROUGE,99991231,314,85.86336045460415,19030101,33550,314_20100930
NM,10.31410727406319,20100930,105392,119768,MISSISSIPPI,12353.0,HOLMES COUNTY BANK&TRUST CO,LEXINGTON,99991231,321,87.99679380134927,19320101,107416,321_20100930
NM,8.966248815966587,20100930,307421,361054,MISSISSIPPI,32373.0,CITIZENS BANK,COLUMBIA,99991231,324,85.14543530884576,19140715,328681,324_20100930
NM,11.013025783354518,20100930,75047,85753,MISSISSIPPI,9444.0,MERCHANTS&PLANTERS BANK,RAYMOND,99991231,327,87.51530558697654,19060201,76309,327_20100930
NM,12.683171707327851,20100930,666092,814741,MISSISSIPPI,103335.0,PEOPLES BANK BILOXI MS,BILOXI,99991231,340,81.75506081073617,18960413,711406,340_20100930
SM,10.842596814515495,20100930,52650,63601,MONTANA,6896.0,WESTERN BANK OF WOLF POINT,WOLF POINT,20200101,341,82.78171726859641,19130101,56705,341_20100930
SM,9.323176486450047,20100930,277102,326348,MONTANA,30426.0,FARMERS STATE BANK,VICTOR,99991231,342,84.90997340262541,19070101,295922,342_20100930
NM,8.489436913741756,20100930,98295,107781,MONTANA,9150.0,BANK OF BAKER,BAKER,99991231,352,91.19881982909789,19240920,98631,352_20100930
NM,10.347633470457936,20100930,78555,88484,MONTANA,9156.0,STATE BANK&TRUST CO,DILLON,20120714,357,88.77876226210388,18990617,79327,357_20100930
SM,13.481074436932866,20100930,23722,27661,MONTANA,3729.0,STOCKMENS BANK,CASCADE,99991231,358,85.75973392140558,19170101,23932,358_20100930
SM,8.816823821666963,20100930,252523,303522,MONTANA,26761.0,FIRST MONTANA BANK INC,LIBBY,99991231,363,83.19759358464954,19130101,276761,363_20100930
SM,17.99938340679166,20100930,136930,175156,MONTANA,31527.0,CITIZENS STB OF CHOTEAU MT,FAIRFIELD,20161029,364,78.17602594258832,19090101,143629,364_20100930
NM,8.789410554160316,20100930,700858,844539,OHIO,74230.0,OHIO VALLEY BANK CO,GALLIPOLIS,99991231,384,82.98704973956205,18720101,770309,384_20100930
NM,9.871244635193133,20100930,42796,48464,OHIO,4784.0,PEOPLES BANK,GAMBIER,99991231,389,88.30472103004293,19200601,43680,389_20100930
NM,9.606278498772362,20100930,41071,45616,OKLAHOMA,4382.0,FIRST STATE BANK,RYAN,99991231,399,90.03639074009119,18940601,41234,399_20100930
NM,12.623465718890772,20100930,123573,145182,OKLAHOMA,18327.0,SOONER STATE BANK,TUTTLE,99991231,402,85.11592346158615,19030101,126855,402_20100930
SM,8.573793103448276,20100930,63845,72500,OKLAHOMA,6216.0,FARMERS STATE BANK,QUINTON,99991231,404,88.06206896551724,19080308,66284,404_20100930
NM,21.955272645335736,20100930,55341,71008,OKLAHOMA,15590.0,CLEO STATE BANK,CLEO SPRINGS,99991231,406,77.93628886885985,19001025,55418,406_20100930
NM,13.4080194657069,20100930,152779,177543,OKLAHOMA,23805.0,STOCK EXCHANGE BANK,WOODWARD,99991231,414,86.05182969759439,19030103,153738,414_20100930
NM,6.992555297001416,20100930,103470,120757,OKLAHOMA,8444.0,FIRST CAPITAL BANK,GUTHRIE,20120608,416,85.68447377791763,19020101,112313,416_20100930
NM,10.92919611389785,20100930,44103,53627,OKLAHOMA,5861.0,HIGH PLAINS BANK,KEYES,99991231,418,82.2402894064557,19300211,47766,418_20100930
NM,9.489571092831962,20100930,120785,136160,OKLAHOMA,12921.0,CITIZENS STATE BANK,OKEMAH,20200306,419,88.7081374853114,19080208,123239,419_20100930
NM,9.40997913109467,20100930,33342,36897,OKLAHOMA,3472.0,BANK OF VICI,VICI,99991231,420,90.36507033092121,19020101,33425,420_20100930
NM,11.013768121223606,20100930,120028,137201,OKLAHOMA,15111.0,SECURITY STATE BANK,CHEYENNE,99991231,421,87.48332738099577,19120622,122090,421_20100930
NM,12.146255412412465,20100930,76302,93535,OKLAHOMA,11361.0,BANK OF COMMERCE,STILWELL,20191231,422,81.57588068637408,19310101,82174,422_20100930
NM,9.650834655397531,20100930,63682,71227,OKLAHOMA,6874.0,AMERICAN EXCHANGE BANK,HENRYETTA,99991231,428,89.40710685554635,19330101,64353,428_20100930
SM,9.021275265354614,20100930,57141,63971,OKLAHOMA,5771.0,MORRIS STATE BANK,MORRIS,20180825,429,89.32328711447374,19291201,58200,429_20100930
N,8.38716915511261,20100930,90539,106961,OKLAHOMA,8971.0,SECURITY FIRST NB OF HUGO,HUGO,99991231,432,84.6467404007068,19300107,97990,432_20100930
NM,7.556843226957791,20100930,193946,233669,PENNSYLVANIA,17658.0,PEOPLES STB OF WYALUSING PA,WYALUSING,99991231,444,83.00031240772203,19141125,216011,444_20100930
NM,10.378835535052772,20100930,239655,286140,PENNSYLVANIA,29698.0,MERCER COUNTY STATE BANK,SANDY LAKE,99991231,445,83.75445586076745,19110620,256442,445_20100930
NM,13.396667168431206,20100930,677527,896835,PENNSYLVANIA,120146.0,PENN SECURITY BANK&TRUST CO,SCRANTON,20131201,463,75.54644945837306,19020802,776689,463_20100930
NM,12.93158600763595,20100930,41558,48455,SOUTH DAKOTA,6266.0,FIRST STB OF CLAREMONT,GROTON,20200703,484,85.7661748013621,19030101,42189,484_20100930
NM,11.45468945944162,20100930,26505,30302,SOUTH DAKOTA,3471.0,SECURITY STATE BANK,TYNDALL,99991231,485,87.4694739621147,19321101,26831,485_20100930
NM,9.256813543042382,20100930,22617,24987,SOUTH DAKOTA,2313.0,WESTERN DAKOTA BANK,TIMBER LAKE,99991231,492,90.51506783527434,19190101,22674,492_20100930
NM,8.854559817431756,20100930,47630,56965,SOUTH DAKOTA,5044.0,BANKSTAR FINANCIAL,ELKTON,99991231,496,83.61274466777846,19260320,51921,496_20100930
NM,10.501025655435974,20100930,57856,71174,SOUTH DAKOTA,7474.0,FARMERS&MERCHANTS STATE BANK,PLANKINTON,99991231,501,81.28811082698738,19100406,63700,501_20100930
NM,9.060477571970543,20100930,44200,49291,SOUTH DAKOTA,4466.0,DAKOTA PRAIRIE BANK,FORT PIERRE,99991231,504,89.67154247225659,19060628,44825,504_20100930
NM,8.608985981515058,20100930,79160,90452,SOUTH DAKOTA,7787.0,GREAT PLAINS BANK,EUREKA,99991231,505,87.51603060186618,19201023,82665,505_20100930
NM,5.366163234954743,20100930,139117,155996,WASHINGTON,8371.0,SUMMIT BANK,BURLINGTON,20110520,513,89.17985076540424,19140101,147625,513_20100930
SM,10.048663021120754,20100930,17914,19933,WYOMING,2003.0,FARMERS STATE BANK,PINE BLUFFS,99991231,526,89.87106807806151,19150430,17930,526_20100930
NM,10.388613348606524,20100930,146155,164122,WYOMING,17050.0,CENTRAL BANK&TRUST,LANDER,99991231,529,89.0526559510608,18900131,147072,529_20100930
SM,8.61917355263028,20100930,275358,303637,NEW JERSEY,26171.0,COMMUNITY BK BERGEN CNTY N J,MAYWOOD,20180104,571,90.68657640537879,19281208,277466,571_20100930
SM,13.11361699910038,20100930,47944751,67256265,NEW YORK,8819729.0,MANUFACTURERS&TRADERS TR CO,BUFFALO,99991231,588,72.25899475684533,18560101,58436536,588_20100930
SM,9.655190905190905,20100930,804321,969696,NEW YORK,93626.0,CHEMUNG CANAL TRUST CO,ELMIRA,99991231,597,82.94568607068608,18331022,876070,597_20100930
NM,7.650723914128807,20100930,1042215,1502250,NEW YORK,114933.0,TOMPKINS TRUST CO,ITHACA,99991231,609,69.37693459810285,19340101,1385889,609_20100930
SM,14.7492250443084,20100930,119559,141621,NEW YORK,20888.0,BANK OF MILLBROOK,MILLBROOK,99991231,618,84.42180185142034,18910518,120733,618_20100930
NM,5.399471415577202,20100930,2846724,4495403,NEW YORK,242728.0,AMALGAMATED BANK,NEW YORK,99991231,622,63.32522356727528,19230414,4207736,622_20100930
SM,19.7376462371224,20100930,13661000,45816000,NEW YORK,9043000.0,DEUTSCHE BANK TR CO AMERICAS,NEW YORK,99991231,623,52.30705430417322,19030330,36374000,623_20100930
N,8.045944124610168,20100930,645281000,1642691000,OHIO,132170000.0,JPMORGAN CHASE BANK NA,COLUMBUS,99991231,628,59.91449396143279,18240101,1510364000,628_20100930
SM,8.0895955726287,20100930,64871000,190813000,NEW YORK,15436000.0,BANK OF NEW YORK MELLON,NEW YORK,99991231,639,76.31555501983618,18510101,175015000,639_20100930
SM,9.375737116047537,20100930,1964597,2242693,NEW YORK,210269.0,FIVE STAR BANK,WARSAW,99991231,659,87.59990778942995,18811226,2032424,659_20100930
