BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,10.74979088706329,20181231,114391578,242037871,MASSACHUSETTS,26018565.0,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,76.5239771093508,17920101,216019306,14_20181231
SM,10.740526817736109,20181231,726134,818917,ALABAMA,87956.0,AUBURNBANK,AUBURN,99991231,35,88.67003615751047,19070103,730961,35_20181231
NM,10.285331397621308,20181231,259785,304453,ALABAMA,31314.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231,39,85.32844150000165,18700101,273139,39_20181231
NM,14.340295466123282,20181231,147961,184522,ALABAMA,26461.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231,41,80.18610247016615,19040504,158061,41_20181231
NM,9.624847763799815,20181231,255220,284098,ALABAMA,27344.0,MERCHANTS BANK OF ALABAMA,CULLMAN,20220105,46,89.83519771346508,19070101,256753,46_20181231
NM,14.322359029264812,20181231,285915,358656,ALABAMA,51368.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701,47,79.71844887580299,19060106,307288,47_20181231
NM,12.205274916022436,20181231,54512,62219,ALABAMA,7594.0,BANK OF EVERGREEN,EVERGREEN,99991231,49,87.61310853597776,19320901,54625,49_20181231
NM,10.454744648575764,20181231,127462,148325,ALABAMA,15507.0,COMMUNITY SPIRIT BANK,RED BAY,99991231,50,85.93426596999831,19080317,132818,50_20181231
NM,16.799388674388673,20181231,123419,149184,ALABAMA,25062.0,BANK OF VERNON,VERNON,99991231,51,82.72938116688117,19111111,124122,51_20181231
NM,21.266840774364717,20181231,142178,241230,ALABAMA,51302.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231,52,58.93877212618662,19200522,189928,52_20181231
NM,13.677385375297149,20181231,232757,281004,ALABAMA,38434.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231,54,82.83049351610653,19090310,242570,54_20181231
NM,9.06834771484473,20181231,576959,637856,ALABAMA,57843.0,UNITED BANK,ATMORE,99991231,58,90.45286083379321,19040104,580013,58_20181231
NM,15.264579691720959,20181231,53255,62930,ALABAMA,9606.0,PEOPLES EXCHANGE BANK,MONROEVILLE,99991231,70,84.62577467026856,19070823,53324,70_20181231
SM,10.78184499214104,20181231,271312,308565,ALABAMA,33269.0,CENTRAL STATE BANK,CALERA,99991231,72,87.9270169980393,19160205,275296,72_20181231
NM,20.387827022898115,20181231,137033,172809,ALABAMA,35232.0,BANKSOUTH,DOTHAN,99991231,77,79.29737455803807,19280101,137577,77_20181231
SM,16.273002371800114,20181231,98184,122270,ARKANSAS,19897.0,WARREN BANK&TRUST CO,WARREN,99991231,81,80.30097325590906,19011231,102373,81_20181231
NM,9.04758707350529,20181231,419512,521255,ARKANSAS,47161.0,GENERATIONS BANK,HAMPTON,99991231,88,80.48114646382288,19071008,474094,88_20181231
NM,11.652661886455306,20181231,513068,613362,ARKANSAS,71473.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,99991231,89,83.64848164705346,19330818,541889,89_20181231
SM,8.226440588903172,20181231,176950,213142,ARKANSAS,17534.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,99991231,90,83.01977085698736,19130101,195608,90_20181231
NM,8.556816365670448,20181231,50473,62570,ARKANSAS,5354.0,RIVERSIDE BANK,SPARKMAN,99991231,93,80.66645357199937,19160101,57216,93_20181231
SM,9.864517360133028,20181231,98900,110051,ARKANSAS,10856.0,FIRST STATE BANK OF WARREN,WARREN,99991231,94,89.86742510290684,18900101,99195,94_20181231
