BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,6.871149634186121,20060331,317671,536475,MAINE,36862.0,UNION TRUST CO,ELLSWORTH,,9,59.21450207372199,19070101,499613,9_20060331
SM,6.589667573086319,20060331,13044187,91926883,MASSACHUSETTS,6057676.0,STATE STREET BANK&TRUST CO,BOSTON,99991231.0,14,68.33234082352166,17920101,85869207,14_20060331
SM,7.868956022480908,20060331,471858,626843,ALABAMA,49326.0,AUBURNBANK,AUBURN,99991231.0,35,75.27530817126458,19070103,577517,35_20060331
NM,10.580919622618676,20060331,179185,214849,ALABAMA,22733.0,ROBERTSON BANKING CO,DEMOPOLIS,99991231.0,39,83.40043472392237,18700101,192116,39_20060331
NM,13.243026672263136,20060331,98826,131035,ALABAMA,17353.0,PHENIX-GIRARD BANK,PHENIX CITY,99991231.0,41,75.41954439653527,19040504,113682,41_20060331
NM,7.995345403842605,20060331,167523,195076,ALABAMA,15597.0,MERCHANTS BANK,HANCEVILLE,20220105.0,46,85.87576124177244,19070101,179479,46_20060331
NM,11.821891266384142,20060331,273896,355603,ALABAMA,42039.0,TRADERS&FARMERS BANK,HALEYVILLE,20200701.0,47,77.02297224714077,19060106,313564,47_20060331
NM,6.642380407902785,20060331,33788,37607,ALABAMA,2498.0,BANK OF EVERGREEN,EVERGREEN,99991231.0,49,89.84497566942325,19320901,35109,49_20060331
NM,8.608004534879601,20060331,68103,84677,ALABAMA,7289.0,COMMUNITY SPIRIT BANK,RED BAY,99991231.0,50,80.42679830414399,19080317,77388,50_20060331
NM,11.455531155640955,20060331,117294,145720,ALABAMA,16693.0,BANK OF VERNON,VERNON,99991231.0,51,80.49272577545979,19111111,129027,51_20060331
NM,16.16001105430427,20060331,100948,173688,ALABAMA,28068.0,CITIZENS BANK OF WINFIELD,WINFIELD,99991231.0,52,58.12030767813551,19200522,145620,52_20060331
NM,11.245095177068437,20060331,158724,202097,ALABAMA,22726.0,EXCHANGE BANK OF ALABAMA,ALTOONA,99991231.0,54,78.53852358026097,19090310,179371,54_20060331
NM,7.910766456519005,20060331,448994,572296,ALABAMA,45273.0,COMMUNITY BANK,BLOUNTSVILLE,20061107.0,57,78.45485552930651,19230723,527023,57_20060331
NM,8.27891448520523,20060331,275812,354044,ALABAMA,29311.0,UNITED BANK,ATMORE,99991231.0,58,77.90331145281377,19040104,324733,58_20060331
NM,17.45443162938528,20060331,102283,124593,ALABAMA,21747.0,CITIZENS BANK,GENEVA,20130101.0,59,82.09369707768495,19010101,102846,59_20060331
NM,15.57530694492174,20060331,53176,64018,ALABAMA,9971.0,PEACHTREE BANK,MAPLESVILLE,20140228.0,68,83.06413821112812,19190919,54047,68_20060331
NM,10.74308851349109,20060331,53591,60262,ALABAMA,6474.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,99991231.0,70,88.93000564202981,19070823,53788,70_20060331
SM,10.750836797234875,20060331,135819,155653,ALABAMA,16734.0,CENTRAL STATE BANK,CALERA,99991231.0,72,87.25755366102806,19160205,138919,72_20060331
NM,12.792991607316011,20060331,158302,239256,ALABAMA,30608.0,BANKSOUTH,DOTHAN,99991231.0,77,66.16427592202494,19280101,208648,77_20060331
SM,12.580282919026345,20060331,97699,123781,ARKANSAS,15572.0,WARREN BANK&TRUST CO,WARREN,99991231.0,81,78.92891477690436,19011231,108209,81_20060331
NM,10.346533991360056,20060331,130389,149538,ARKANSAS,15472.0,CALHOUN COUNTY BANK,HAMPTON,99991231.0,88,87.1945592424668,19071008,134066,88_20060331
NM,25.619293855222345,20060331,157914,216981,ARKANSAS,55589.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,99991231.0,89,72.77780082127006,19330818,161391,89_20060331
NM,8.845690630806196,20060331,148693,165233,ARKANSAS,14616.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,99991231.0,90,89.98989306010301,19130101,150617,90_20060331
SM,9.806831350513143,20060331,98329,119947,ARKANSAS,11763.0,ALLIED BANK,MULBERRY,20160923.0,91,81.97703985927119,19020304,108184,91_20060331
NM,8.993254701701568,20060331,186146,209924,ARKANSAS,18879.0,DELTA TRUST&BANK,PARKDALE,20141025.0,92,88.67304357767573,19100201,191045,92_20060331
NM,7.63377822127978,20060331,38058,48102,ARKANSAS,3672.0,RIVERSIDE BANK,SPARKMAN,99991231.0,93,79.1193713359112,19160101,44430,93_20060331
NM,10.295941517519536,20060331,87292,99175,ARKANSAS,10211.0,FIRST STATE BANK OF WARREN,WARREN,99991231.0,94,88.01814973531637,18900101,88964,94_20060331
NM,16.683335416927118,20060331,66155,79990,ARKANSAS,13345.0,BANK OF DELIGHT,DELIGHT,99991231.0,99,82.70408801100137,19110616,66645,99_20060331
NM,11.647932499205362,20060331,60072,69214,ARKANSAS,8062.0,BANK OF PRESCOTT,PRESCOTT,20191109.0,101,86.79168954257808,19040810,61152,101_20060331
NM,8.608600810221253,20060331,84522,102688,ARKANSAS,8840.0,BANK OF CAVE CITY,CAVE CITY,99991231.0,105,82.30952009971953,19060701,93848,105_20060331
NM,12.082028487726033,20060331,26004,29697,ARKANSAS,3588.0,MERCHANTS&PLANTERS BANK,CLARENDON,99991231.0,107,87.56440044448934,18900101,26110,107_20060331
NM,10.895511221133921,20060331,225380,307411,ARKANSAS,33494.0,CHAMBERS BANK OF NORTH AR,FAYETTEVILLE,20081124.0,108,73.31552872213422,19120601,273917,108_20060331
NM,11.113424329564232,20060331,68011,76853,ARKANSAS,8541.0,HORATIO STATE BANK,HORATIO,99991231.0,109,88.49491887109157,19050505,68312,109_20060331
NM,7.445738666437009,20060331,1758935,2229396,ARKANSAS,165995.0,BANK OF THE OZARKS,LITTLE ROCK,99991231.0,110,78.89737848278189,19030303,2063401,110_20060331
N,7.9227679291665645,20060331,1435242,1828515,FLORIDA,144869.0,FIRST NB&T CO TREASURE COAST,STUART,99991231.0,131,78.49221909582366,19330101,1683646,131_20060331
NM,8.740465159810942,20060331,150649,170952,FLORIDA,14942.0,PERKINS STATE BANK,WILLISTON,20130118.0,134,88.12356684917404,19130801,156010,134_20060331
NM,11.458413980954257,20060331,124442,142079,GEORGIA,16280.0,CENTURY BANK&TRUST,MILLEDGEVILLE,99991231.0,147,87.58648357603869,18980101,125799,147_20060331
NM,9.124763575425563,20060331,172665,204082,GEORGIA,18622.0,BANK OF MADISON,MADISON,99991231.0,148,84.60569770974412,18900101,185460,148_20060331
NM,14.819151552053206,20060331,72453,85403,GEORGIA,12656.0,BANK OF HAZLEHURST,HAZLEHURST,99991231.0,149,84.83659824596326,19060101,72747,149_20060331
NM,10.239578372814613,20060331,367875,468281,GEORGIA,47950.0,HABERSHAM BANK,CLARKESVILLE,20110218.0,151,78.55860049841868,19040513,420331,151_20060331
NM,11.311030430749144,20060331,76697,87313,GEORGIA,9876.0,BANK OF ALAPAHA,ALAPAHA,99991231.0,155,87.84144400032069,19050325,77437,155_20060331
NM,6.927703654199585,20060331,77686,83794,GEORGIA,5805.0,MONROE COUNTY BANK,FORSYTH,20140731.0,156,92.71069527651144,19081015,77989,156_20060331
NM,10.252060106640815,20060331,157575,193922,GEORGIA,19881.0,EXCHANGE BANK,MILLEDGEVILLE,99991231.0,160,81.25689710295893,19030601,174041,160_20060331
N,10.32197791997413,20060331,270278,333967,GEORGIA,34472.0,FIRST NB OF GRIFFIN,GRIFFIN,99991231.0,169,80.92955291989927,19330512,299495,169_20060331
NM,16.481450765743354,20060331,15036,18087,GEORGIA,2981.0,PEOPLES BANK OF TALBOTTON,TALBOTTON,99991231.0,170,83.13153093381987,18910101,15106,170_20060331
NM,9.703443310321461,20060331,508668,590275,GEORGIA,57277.0,UNITED BANK,ZEBULON,99991231.0,172,86.17474905764261,19050131,532998,172_20060331
NM,7.548365108959324,20060331,229212,249405,GEORGIA,18826.0,PEOPLES BANK,LITHONIA,20150206.0,173,91.90353040235762,19100101,230579,173_20060331
NM,10.076129211403185,20060331,77197,86432,GEORGIA,8709.0,COMMERCIAL BANK,CRAWFORD,99991231.0,175,89.31529988893003,19240905,77723,175_20060331
NM,7.17318266768935,20060331,74747,92567,GEORGIA,6640.0,TALBOT STATE BANK,FAYETTEVILLE,99991231.0,178,80.74907904544816,19071125,85927,178_20060331
NM,7.1105023929072715,20060331,338122,382589,GEORGIA,27204.0,PEOPLES BANK,WINDER,20100917.0,182,88.37734487923072,19261030,355385,182_20060331
NM,10.27311733060435,20060331,91221,106511,GEORGIA,10942.0,MERCHANTS&CITIZENS BANK,MCRAE,99991231.0,183,85.64467519786689,19290223,95569,183_20060331
NM,12.831578532366636,20060331,1377524,1750151,GEORGIA,224572.0,FLAG BANK,ATLANTA,20061209.0,186,78.70886569216027,19310701,1525579,186_20060331
NM,8.563626900023586,20060331,398565,491836,GEORGIA,42119.0,COMMERCIAL BANK,THOMASVILLE,20100601.0,190,81.0361583942615,19160722,449717,190_20060331
